RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename,RWrist_vel_x,RWrist_vel_y,LWrist_vel_x,LWrist_vel_y,LElbow_vel_x,LElbow_vel_y,RElbow_vel_x,RElbow_vel_y,RWrist_vel,LWrist_vel,RElbow_vel,LElbow_vel,RElbow_accl,LElbow_accl,RWrist_accl_x,RWrist_accl_y,LWrist_accl_x,LWrist_accl_y,LElbow_accl_x,LElbow_accl_y,RElbow_accl_x,RElbow_accl_y,RWrist_accl,LWrist_accl
-0.389,0.467,0.59,-1.17,-0.689,-1.854,-0.084,0.748,3.08,931.0,AK_Pakad_Bag.csv,0.06779695038724784,-0.07743949287620433,0.07365440902014804,0.35304700087130103,0.4859528855506647,2.3227158584435035,-0.013520019203083345,-0.6133454098918019,0.008721604046440743,0.03001396464672362,0.07947824057407855,0.18271939228109246,0.0008092418369774625,0.20076907873216562,-0.672245957569038,1.3340628776357888,-0.14019831519857423,2.516053624373323,3.7550723711022536,10.176378096645559,0.008575816718492696,-0.05325544013896316,0.052676303841848876,0.04360157829958835
-0.388,0.479,0.589,-1.172,-0.688,-1.899,-0.083,0.758,3.089999999999998,926.6666666666666,AK_Pakad_Bag.csv,0.07029359856510076,-0.08189267398824879,0.07881652632453581,0.35217395842441124,0.44962013092912156,2.2649016057945457,-0.013129424195535384,-0.6066808663301171,0.009369446986775718,0.030034124764111342,0.07860652430999028,0.1777258876351337,0.0,0.21035385142618934,-0.6964519068802263,1.3583462183409871,-0.13962920572353998,2.5246231267311696,3.728123743308928,10.728766800697707,0.012512767924584741,0.018954045360561805,0.053873284828650524,0.0437500495281303
-0.387,0.495,0.589,-1.174,-0.68,-1.934,-0.083,0.762,3.0999999999999996,922.3333333333334,AK_Pakad_Bag.csv,0.07319161329467291,-0.08726143875562953,0.08388505024356512,0.35157097218676586,0.41433121791375915,2.1960813855768895,-0.012677870836070106,-0.5986495257926703,0.010142766802366887,0.030081161647048396,0.07755610256636682,0.17192241011963338,0.0019676995337895506,0.22028660065363173,-0.7219667861645603,1.384379247309013,-0.13616476844644446,2.5381694788437144,3.6894074717068928,11.300557440069628,0.017674554092336155,0.09705167012685437,0.05515204392524933,0.04398234713597155
-0.387,0.512,0.588,-1.176,-0.667,-1.956,-0.083,0.762,3.110000000000001,918.0,AK_Pakad_Bag.csv,0.07651492092695975,-0.09362026279130725,0.08879658388357041,0.3508963364128363,0.3802351443166259,2.1167258975968575,-0.012168300443031386,-0.5894162588408578,0.011051955042615117,0.03012506822194488,0.07634852763348088,0.16534183912496625,0.004147487437360393,0.2304992289923743,-0.7486613093773202,1.4118762813205157,-0.12980789930780887,2.55677425317793,3.6394255469262187,11.887364253691404,0.02417674563853963,0.18116276105448967,0.056501185360203,0.04430016304612699
-0.387,0.528,0.588,-1.178,-0.654,-1.966,-0.084,0.757,3.119999999999999,913.6666666666666,AK_Pakad_Bag.csv,0.08028240876018808,-0.101031279637466,0.09349714859824797,0.34980528889334556,0.3474679115585143,2.0274237115929115,-0.011600720402532938,-0.5791976051766864,0.012105890905184656,0.030135897843551016,0.07501209550544417,0.15802648423867355,0.0064923568323332495,0.24091775875244112,-0.7763927197399628,1.440535619032508,-0.1205952490630914,2.5803670314247316,3.5787196436275273,12.484628881129739,0.032136723486875005,0.2713642249801046,0.057908560374134006,0.044702765052050654
-0.388,0.541,0.587,-1.181,-0.645,-1.968,-0.086,0.75,3.130000000000001,909.3333333333334,AK_Pakad_Bag.csv,0.08450476449930232,-0.10953625120620233,0.09793630282712323,0.3479419230239746,0.3161502943271026,1.9288674809433213,-0.010972105694213743,-0.5682482306101087,0.013310780817539636,0.03008306965112899,0.07358007846099773,0.150026998267676,0.008999863847859373,0.25146343484035116,-0.8050064662073223,1.4700455212966022,-0.10859636834692935,2.6087285132040834,3.507864326367758,13.08766735954524,0.041672735046177085,0.3676744828043497,0.059361489878341,0.045187016828642554
-0.388,0.549,0.587,-1.183,-0.642,-1.966,-0.089,0.741,3.139999999999999,905.0,AK_Pakad_Bag.csv,0.089187862630258,-0.1191525978526227,0.10206777047131861,0.3449574295175612,0.28637658856103565,1.8218176232271026,-0.0102821073334207,-0.5568566497090277,0.014669904675834868,0.02993694746737283,0.07209018285837672,0.14139943939616287,0.011668430932197769,0.26205383350777234,-0.8343380145263082,1.500090440204554,-0.09391252169409538,2.6414957537774466,3.4274600029291107,13.691714377096607,0.052902737443720364,0.4700444525861046,0.060846995720387105,0.04574742138732754
-0.389,0.552,0.587,-1.186,-0.645,-1.964,-0.091,0.731,3.1500000000000004,900.6666666666666,AK_Pakad_Bag.csv,0.09433985495513371,-0.1298799988401229,0.10584701423237552,0.34051090500620745,0.258213518517119,1.7070714572619912,-0.0095299567879244,-0.5453421930788509,0.016184714453081523,0.02966890905060427,0.07058414604707257,0.13220288931348712,0.014495102126465598,0.27260393363477703,-0.8642145897368655,1.5303574421927462,-0.07667520533705445,2.6781694255695028,3.338125763173877,14.291964449101988,0.06594319333739733,0.5783498980881097,0.06235203497425746,0.04637619158498311
-0.388,0.553,0.587,-1.189,-0.653,-1.962,-0.093,0.72,3.1599999999999984,896.3333333333334,AK_Pakad_Bag.csv,0.09996404046529318,-0.14169668361822355,0.10923091427077208,0.33429252848612184,0.23170497957853034,1.5854299210208638,-0.008725232205112362,-0.5340506045329827,0.017853790622377783,0.0292532802090101,0.06910718608755416,0.12249694032761012,0.017475026983970535,0.2830271187356834,-0.8944570107029647,1.5605426327668328,-0.05704433663942288,2.7181229107946328,3.240492169540034,14.883609675486989,0.08090763174928328,0.6923853097578527,0.06386373367682381,0.04706335020603028
-0.388,0.554,0.587,-1.192,-0.661,-1.96,-0.095,0.707,3.17,892.0,AK_Pakad_Bag.csv,0.10606203692102024,-0.15455982608766639,0.11217791252910429,0.3260282058152538,0.2068688946175272,1.457672877358874,-0.007878527213518614,-0.5233536236016632,0.019673067175316215,0.028667774659909745,0.06770792179272868,0.1123397440759451,0.02060125369610862,0.2932360926920718,-0.9248814714921728,1.590357482588947,-0.03520625504607298,2.760613173933518,3.13519403322078,15.461874011882752,0.09790520889552289,0.8118596510864591,0.06536961419524186,0.047796864263005286
-0.387,0.556,0.587,-1.195,-0.667,-1.954,-0.096,0.69,3.1800000000000015,891.5714285714286,AK_Pakad_Bag.csv,0.11263119428372602,-0.16840639410002994,0.11464862956739304,0.31549932625930877,0.18370218177890474,1.324533236899869,-0.007008997184010736,-0.5136458571795418,0.02163570148609866,0.027895186615220696,0.06643797575293522,0.10178606834659196,0.023864633399119647,0.30314369952128545,-0.9553012110138951,1.6195349636592744,-0.01137149213106636,2.8047931799001606,3.0228633324661427,16.02204394781712,0.11703900186626259,0.9363939572212376,0.06685781219613775,0.04856281370358938
-0.386,0.562,0.587,-1.196,-0.669,-1.94,-0.097,0.671,3.1899999999999995,891.1428571428571,AK_Pakad_Bag.csv,0.1196614066257491,-0.1831603657376045,0.11661884522427897,0.302540580536795,0.16219191786550546,1.1866688126721088,-0.006128767321718343,-0.5053371520789048,0.023732643999768363,0.026923727352270173,0.0653509430064293,0.09088525379944344,0.027253794467700727,0.3126636461909044,-0.9855281629057764,1.6478352665158225,0.014227665929646069,2.8497256822935575,2.9041222238347677,16.559495720810624,0.13840430982664137,1.0655208525173285,0.06831727772112674,0.04934559427559219
-0.386,0.568,0.586,-1.197,-0.666,-1.918,-0.098,0.649,3.200000000000001,890.7142857142857,AK_Pakad_Bag.csv,0.1271318661880401,-0.19872143130801984,0.11806638330071346,0.28703852013700315,0.1423309949868029,1.0446505149869356,-0.005256444005442685,-0.498825603750476,0.025951248821540374,0.02574679629272331,0.06449888713373043,0.07968052352464666,0.030755178676860073,0.32171113366063675,-1.0153744280384347,1.6750511095855887,0.0413397477554049,2.894398267931802,2.779576344422368,17.069719291913547,0.16208677394910323,1.1986861935059938,0.06973795807491659,0.050128153793169844
-0.387,0.574,0.585,-1.196,-0.662,-1.888,-0.099,0.627,3.209999999999999,890.2857142857143,AK_Pakad_Bag.csv,0.13502380489296023,-0.21497724519565511,0.11897468082963891,0.26892615618740734,0.1240931915291591,0.8989468057264106,-0.0044030939223164076,-0.4945023257766274,0.02827754120685992,0.02436304057192086,0.06393293722236922,0.06820770428397929,0.03435312789380562,0.3302034043977032,-1.0446536626486589,1.7010123821282586,0.0696968161482552,2.9377392809875187,2.6498084483925397,17.548339402158565,0.18816040854852084,1.335252567719914,0.07111095644953672,0.05089225506721895
-0.388,0.577,0.584,-1.195,-0.658,-1.852,-0.101,0.607,3.2200000000000006,889.8571428571429,AK_Pakad_Bag.csv,0.14330844181800215,-0.23180653717520075,0.11933567061575145,0.24818069342476504,0.10745017055546753,0.7499033543473901,-0.0035820436520426708,-0.4927168288288161,0.030695762622132288,0.022776947985832626,0.06369877878645952,0.056494330940545,0.038030024561329576,0.33806021655190494,-1.0731822600365641,1.7255901599796515,0.09901727847065815,2.978634552274909,2.5153724511706477,17.991134071734344,0.21668556981928006,1.4745048521452926,0.07242866581016288,0.051618763019798605
-0.389,0.576,0.582,-1.194,-0.656,-1.814,-0.102,0.591,3.2299999999999986,889.4285714285714,AK_Pakad_Bag.csv,0.1519575225007217,-0.24906874423254574,0.11913889212643816,0.22480702681693937,0.09235168388267428,0.5977538885593463,-0.00281214002538254,-0.4937809131793343,0.033188008336188096,0.020998356883245164,0.06383716026989719,0.04456161594801378,0.041766478155794436,0.3452042585100422,-1.1007804006009885,1.7486998671326375,0.12900882408211248,3.015944590570086,2.376788054347976,18.394051061248728,0.2477069096094566,1.615657564200972,0.07368487309798218,0.052287948240516954
-0.389,0.571,0.582,-1.192,-0.657,-1.779,-0.102,0.582,3.24,889.0,AK_Pakad_Bag.csv,0.1609431368382788,-0.26662947981672647,0.11837783641858096,0.1988429845101936,0.07873847409496094,0.44263001079112185,-0.00211094872553179,-0.497958979219314,0.03573704737488992,0.01904516929682501,0.06438261733866771,0.03242959557336325,0.04554155475235691,0.3515615128413127,-1.1272729212607844,1.7703036493456314,0.1593714113906217,3.048522019661657,2.234535891893613,18.75322259768766,0.2812512934339186,1.7578639262321156,0.0748748359353875,0.05287980119248281
-0.388,0.562,0.581,-1.191,-0.659,-1.748,-0.102,0.578,3.2499999999999982,882.5,AK_Pakad_Bag.csv,0.17022880377404093,-0.2843374457324691,0.11704965856284778,0.1703792804197244,0.06652718264666692,0.28458520035343116,-0.0015024157557564858,-0.5054492415118532,0.03832321317379912,0.01694868302806493,0.0653610247869632,0.020137091113628634,0.04933304536029709,0.35706158101116986,-1.1524899337214805,1.7904118114197276,0.18980029177591498,3.0752289695338897,2.0890533307549832,19.064978776514142,0.3173257347622069,1.9002264924073045,0.075995327068553,0.05337435001767736
-0.387,0.551,0.581,-1.189,-0.662,-1.727,-0.102,0.578,3.26,876.0,AK_Pakad_Bag.csv,0.17978084736236127,-0.3020501343794448,0.11515553285941803,0.13955017432261477,0.05562830941794764,0.12362267731934375,-0.0010137983761549867,-0.5163929405450247,0.04092804702099953,0.014760331600974863,0.06679079986690718,0.007893446249137409,0.05311776249473102,0.36163798182296686,-1.176267387312615,1.8090832810753705,0.21998899457635548,3.0949540999530143,1.9407309159591062,19.325860172771137,0.355915380407981,2.0418089446764123,0.07704465081279362,0.05375197455177392
-0.386,0.538,0.582,-1.187,-0.663,-1.716,-0.102,0.58,3.2700000000000014,886.1428571428571,AK_Pakad_Bag.csv,0.18956475798348585,-0.3196209574533221,0.11270760478890057,0.10654620325643382,0.045950877898563475,-0.04027577406596083,-0.000669674324104517,-0.530861450287293,0.043532651522947975,0.01256791947170288,0.06868122426207764,0.0020755074838171893,0.05687186184427259,0.3652284271987596,-1.19844733692014,1.8264251492307382,0.24963230492009836,3.106629109631294,1.7899094016454211,19.53262970891761,0.3969815251351924,2.1816489625845703,0.07802263015265279,0.05399371262945064
-0.386,0.523,0.582,-1.184,-0.663,-1.716,-0.103,0.582,3.2799999999999994,896.2857142857143,AK_Pakad_Bag.csv,0.19954159748469993,-0.33691547183653675,0.10972232279774767,0.0716210428453308,0.037408413511426236,-0.2071293250619726,-0.00050555815616987,-0.5488573306747706,0.046119281289702684,0.010525144116911474,0.07103259564387507,0.01374728858214369,0.06057117765688829,0.36777509125672325,-1.2188780740890177,1.8425911756409996,0.2784291889532084,3.109244416191615,1.6368775600870895,19.682284475978264,0.4404598123309371,2.3187717191866124,0.07893056617839465,0.05408155216524612
-0.387,0.506,0.582,-1.179,-0.661,-1.729,-0.105,0.583,3.290000000000001,906.4285714285714,AK_Pakad_Bag.csv,0.20967883575054527,-0.35380726955266817,0.10622038916692234,0.03507195205749399,0.02991476665854065,-0.37693526119525983,-0.0005444696094445186,-0.5703163108612564,0.0486716187555944,0.008898255788419157,0.07383649442108012,0.026846097076269598,0.06419156378646616,0.36922487595194636,-1.2374141296768784,1.857779373079059,0.3060856392752289,3.1018638656954285,1.4818706111386513,19.772067569898958,0.48625849727858245,2.4522037321323094,0.07977117571474752,0.05399870586875712
-0.388,0.488,0.582,-1.174,-0.659,-1.754,-0.107,0.583,3.299999999999999,916.5714285714286,AK_Pakad_Bag.csv,0.21993502297124157,-0.37017800090812597,0.10223036530251338,-0.002758679902375046,0.023395269225347,-0.54967338809663,-0.0008131754138496587,-0.5951027621943642,0.051173772268099806,0.008084046194712246,0.07707520573939673,0.040289517750003154,0.06770923361035819,0.36952968257019714,-1.2539161016187994,1.8722286612998338,0.33231746199399315,3.0836382571302203,1.3250694390924076,19.799480297036272,0.534257022984632,2.580986781167308,0.08054850810490914,0.053729864572560314
-0.389,0.471,0.581,-1.168,-0.658,-1.788,-0.109,0.583,3.3100000000000005,926.7142857142857,AK_Pakad_Bag.csv,0.23027348052973173,-0.3859200328148472,0.0977749161746176,-0.04151167857648136,0.017775275656523575,-0.725294373607712,-0.0013445160870356422,-0.623021481220919,0.05361147862605309,0.00841969159087394,0.08072326695974853,0.05399004959989717,0.07110108892990806,0.36864669441274184,-1.2682503160065812,1.8862145699597899,0.3568529468869553,3.0538175258485962,1.166600461128638,19.762294913768613,0.5843048014047441,2.704191542673278,0.08126784269713858,0.053261426323692324
-0.39,0.456,0.579,-1.161,-0.658,-1.827,-0.111,0.584,3.3199999999999985,936.8571428571429,AK_Pakad_Bag.csv,0.24066882424205516,-0.40094533330829213,0.09288311622723813,-0.08081546136050805,0.01297564078566957,-0.903711551841867,-0.002173825754128909,-0.6538305386456902,0.05597352590056191,0.009853841844648202,0.08474915418319298,0.06792119545771264,0.07434503115155328,0.3665386742829659,-1.2802885044868242,1.9000441918852113,0.3794354712898183,3.011761479368536,1.0065362585011521,19.658567936418397,0.6362202855241261,2.820930680435156,0.08193557860012352,0.05258169965632388
-0.389,0.446,0.576,-1.155,-0.659,-1.868,-0.113,0.586,3.33,947.0,AK_Pakad_Bag.csv,0.2510887225010739,-0.4151803062985048,0.08758372664858151,-0.12030278283024183,0.008931743679213126,-1.0847681800772948,-0.0033358915531299313,-0.6872303179129334,0.05824996247642991,0.01203409565224657,0.08911385605550456,0.08206391185549987,0.07742024663892663,0.3631742776613973,-1.289907326632881,1.9140504122890516,0.3998259025755876,2.9569489458434086,0.8448968277103603,19.48665390300923,0.6897904429707812,2.9303710631212527,0.08255911505067887,0.05168107874352415
-0.388,0.445,0.573,-1.149,-0.66,-1.906,-0.114,0.591,3.339999999999998,954.8888888888889,AK_Pakad_Bag.csv,0.26151055242207355,-0.42857039898671967,0.08190790768775709,-0.15961385388862873,0.005584834159616074,-1.268207521290417,-0.004874848787242255,-0.7228910177042944,0.06043370474528822,0.01463088515592463,0.09377448070111156,0.09639529789079572,0.08030746018922776,0.35852838095111034,-1.2969878540289579,1.9285854325399363,0.41780484341393764,2.8889852703278667,0.6816514463351567,19.245219329977385,0.7447706271050683,3.031744876671507,0.08314672552327526,0.050552189929686
-0.387,0.451,0.571,-1.144,-0.662,-1.94,-0.114,0.598,3.3499999999999996,962.7777777777778,AK_Pakad_Bag.csv,0.27190883716392616,-0.4410783956700124,0.07589323996039302,-0.19838912019720797,0.002896539590873731,-1.4536373983059934,-0.0068445758465456,-0.7604494844013824,0.0625194905651823,0.017432327951999647,0.09868386059407962,0.11088339423428287,0.08298914982774064,0.3525824264474414,-1.3014150473635957,1.9440138495625305,0.4331747425786153,2.80760814375063,0.5167210704587052,18.933256660812628,0.8008848168888034,3.1243593711561064,0.08370743321509645,0.04919001027341326
-0.386,0.465,0.568,-1.138,-0.662,-1.967,-0.116,0.606,3.360000000000001,970.6666666666666,AK_Pakad_Bag.csv,0.2822621489207417,-0.45269406910218224,0.06958718900835245,-0.23628401906704108,0.0008394752643015495,-1.6405129922719495,-0.009298909668030635,-0.7995136407787719,0.06450537771558482,0.0203102399222635,0.10379114221829899,0.12548498040862235,0.0854497161521577,0.34532478186310034,-1.303077246419071,1.9607053233982785,0.4457617539840759,2.712691634154718,0.34998118815220414,18.550097687505325,0.8578264151868108,3.207604919518473,0.08425088696625457,0.04759195675508876
-0.387,0.483,0.566,-1.133,-0.661,-1.99,-0.117,0.615,3.369999999999999,978.5555555555555,AK_Pakad_Bag.csv,0.2925555840499277,-0.4634251740095478,0.06303396626825233,-0.2729583213635703,-0.0005938217055385425,-1.8281329050979174,-0.012291782414468894,-0.8396704141870994,0.06639188567973699,0.02318103873450037,0.10904283704656816,0.14014492447377982,0.08767560638651224,0.3367511227707966,-1.3018657699063472,1.9790269894231534,0.45541734086377095,2.6042485493527723,0.1812652168642206,18.09542631644721,0.9152595299959857,3.280961389266629,0.08478724046831795,0.0457579500457439
-0.388,0.502,0.564,-1.128,-0.66,-2.01,-0.119,0.624,3.380000000000001,986.4444444444445,AK_Pakad_Bag.csv,0.3027653871138086,-0.4733011037838136,0.056285257933994595,-0.3080892161817772,-0.0014098180056676835,-2.015645954792986,-0.015880002189427082,-0.8804865592249702,0.06818129712773421,0.025985839004885537,0.11438295269986046,0.1547965588690388,0.08965538685412366,0.3268648408831703,-1.2976745238034644,1.9993357081403225,0.4620198160872067,2.4824310951207065,0.010368303946918917,17.569290011665505,0.9728207576835926,3.3440025393132267,0.08532703001055733,0.04369045543220773
-0.389,0.519,0.562,-1.123,-0.659,-2.028,-0.12,0.634,3.389999999999999,994.3333333333334,AK_Pakad_Bag.csv,0.312884846471392,-0.48237250223332784,0.04939588204111313,-0.34137901431542644,-0.0016017614447353923,-2.2020860543360508,-0.020131751826990854,-0.9215311161838392,0.06987935415085608,0.02868024141903897,0.11975597820579305,0.16936433275721224,0.09137976784329346,0.31567749920324806,-1.290399801340187,2.0219703338155255,0.46547553362110383,2.347529920544786,-0.16294851474563482,16.972109804515714,1.0301216328368503,3.396398504676897,0.08588105297517004,0.04139450598925675
-0.39,0.534,0.559,-1.118,-0.659,-2.042,-0.12,0.646,3.4000000000000004,1002.2222222222222,AK_Pakad_Bag.csv,0.32290427290481927,-0.49071047611129887,0.04241350395514241,-0.3725582729202171,-0.0011698723581065025,-2.386396797737447,-0.025105829768413083,-0.9623859964555788,0.0714937431879828,0.031229071141687645,0.12510825195157477,0.18376569621644112,0.09284157990552291,0.3032093577590432,-1.2799402296247784,2.047244153652974,0.46571991724779566,2.199971669181005,-0.3389537675670283,16.304688256805647,1.0867515666280643,3.4379163133712725,0.08646024246753524,0.03887771772174367
-0.39,0.547,0.556,-1.113,-0.659,-2.051,-0.119,0.659,3.4099999999999984,1010.1111111111111,AK_Pakad_Bag.csv,0.33282786566404915,-0.4984054244127588,0.03538414548536773,-0.40139164724958565,-0.00012118776931113089,-2.5674483488897333,-0.030869897173725278,-1.0026590138924403,0.07303510892602177,0.033604154552705545,0.13038974329968966,0.19791239890465404,0.09403570775700558,0.28949001932067536,-1.2661968705575621,2.0754375919416206,0.46271825344358,2.0403151418823677,-0.5179407333500375,15.568215076969981,1.142281418425316,3.4684185626363355,0.08707553201674707,0.036150310925538574
-0.389,0.56,0.553,-1.11,-0.661,-2.049,-0.118,0.673,3.42,1018.0,AK_Pakad_Bag.csv,0.3426600550245447,-0.5055595722865237,0.028360500435012308,-0.42768733202970516,0.0015532597610864135,-2.7440520416763086,-0.03748878807224073,-1.0419807988244465,0.07451524970769285,0.03578359150232971,0.13555365847565704,0.21171161805303051,0.0949589809364624,0.2745592718408403,-1.249073512588218,2.106791350632334,0.4564661911315127,1.8692461088885568,-0.7002223485710809,14.764269765266542,1.1962675811914898,3.4878601595226835,0.08773770711352669,0.03322516150467382
-0.387,0.575,0.549,-1.106,-0.662,-2.031,-0.116,0.687,3.4300000000000015,1009.8571428571429,AK_Pakad_Bag.csv,0.3524150024269511,-0.5122974165362895,0.021391948342227195,-0.4512876890934992,0.003877903914004984,-2.914972511679256,-0.04502050877956734,-1.0800420819213303,0.07594888872512845,0.037749946270534566,0.14056132135857471,0.22506690344224972,0.09561003281064748,0.25846826906720044,-1.2284771678375412,2.1415000217254856,0.4469899287701403,1.6875710437575537,-0.8861261025452264,13.894821014651873,1.2482566496844423,3.496283464385811,0.088457236341759,0.030117932200931244
-0.386,0.591,0.546,-1.103,-0.663,-1.996,-0.115,0.699,3.4399999999999995,1001.7142857142857,AK_Pakad_Bag.csv,0.36209911442985626,-0.5187569649321783,0.01453419037922488,-0.4720731213214972,0.006884264076185482,-3.078911788501658,-0.05352444817825621,-1.1165711946787156,0.07735141625772403,0.039490075667681,0.1453793049604987,0.23787693582083766,0.09598912929797444,0.24128128920382247,-1.2043188179191797,2.1797065055272435,0.4343462057452069,1.4962097811458406,-1.0759886700408425,12.962222317504342,1.297790543141376,3.49381181625197,0.08924408637284337,0.026847378716053936
-0.386,0.608,0.542,-1.1,-0.662,-1.94,-0.115,0.707,3.450000000000001,993.5714285714286,AK_Pakad_Bag.csv,0.37172540173912,-0.5250909403091099,0.007849498367262234,-0.4899530194812275,0.010624510151123215,-3.234534897196524,-0.06304258136266247,-1.151341372295391,0.07874002541288312,0.04099397344221269,0.14998030396362538,0.2500375346008329,0.09609797508564574,0.22307851087445638,-1.1765142773791215,2.2214970664835785,0.4186219081754617,1.2961873812973626,-1.2701505586002955,11.969203539705168,1.3444120422800179,3.4806416472593353,0.09010750864279232,0.023436046618870932
-0.388,0.624,0.539,-1.097,-0.661,-1.869,-0.115,0.712,3.459999999999999,985.4285714285714,AK_Pakad_Bag.csv,0.3812962597133367,-0.5314540044390952,0.0013998953651083185,-0.5048693143727152,0.015166287124055764,-3.3804827133178326,-0.07361385874201358,-1.1841764234743966,0.08013105835242597,0.042254814182030254,0.15434395928622494,0.261442673218467,0.09593950774163061,0.2039606223091281,-1.1449853783144686,2.266897288897573,0.39993348570040727,1.0886252877688414,-1.468950615519941,10.918858354199278,1.38767074980159,3.45703348227942,0.0910558084239304,0.019911882403312632
-0.39,0.637,0.536,-1.093,-0.659,-1.786,-0.117,0.711,3.4700000000000006,977.2857142857143,AK_Pakad_Bag.csv,0.3908151594791234,-0.5380143297423726,-0.0047626608815129045,-0.516785834839555,0.020581869744647808,-3.5154129444956395,-0.08525871081695804,-1.214946150283304,0.08154208766944603,0.0432679202811202,0.15845614432877408,0.2719876914953534,0.09551768648998062,0.18405683571012965,-1.1096612229381158,2.315868982018287,0.37842611011339344,0.8747319459366271,-1.6727206164743285,9.814627210565986,1.427129333634905,3.4233020327794605,0.09209609589726589,0.016312199254317164
-0.392,0.648,0.532,-1.089,-0.657,-1.699,-0.118,0.706,3.4799999999999986,969.1428571428571,AK_Pakad_Bag.csv,0.4002858483495318,-0.5449441508632484,-0.010577091595591663,-0.5256866993272158,0.026934266039961907,-3.638057648438223,-0.09799994261844765,-1.243573075874275,0.08299087758061037,0.04403054411788893,0.1623099929777007,0.28157379549154593,0.09483728434513508,0.16353950668248451,-1.0704797048994315,2.3683080775593037,0.3542724887919364,0.655792963144986,-1.8817796757856387,8.660276188087597,1.4623700065166807,3.3798056541179364,0.0932340305763364,0.012694591174588163
-0.393,0.658,0.529,-1.085,-0.656,-1.615,-0.118,0.698,3.49,961.0,AK_Pakad_Bag.csv,0.40971461776900797,-0.5524095791907437,-0.016000545699097438,-0.5315855002813228,0.03428526485218089,-3.7472504052191073,-0.1118344336882049,-1.2700391701038543,0.08449454592814527,0.04454260481912168,0.16590648672304661,0.2901101942324076,0.09390369404197209,0.14265216071773001,-1.0273891992867976,2.424043497093349,0.32767153497475177,0.4331610345449635,-2.096428766051183,7.459871599799836,1.493001097933465,3.326935570761447,0.0944735662344153,0.00917244009392193
-0.391,0.67,0.525,-1.082,-0.657,-1.539,-0.118,0.69,3.4999999999999982,946.5,AK_Pakad_Bag.csv,0.4190996393850544,-0.5605849207295897,-0.02098651419598785,-0.5345177904538535,0.04269868454771702,-3.8419624748862273,-0.12675150454858747,-1.2943810910652376,0.08607030813819161,0.044806001846223194,0.16925391851677468,0.29751694270443463,0.09272275073581376,0.12176612352468195,-0.9803502817269902,2.482837118086512,0.29884671612193364,0.20824570051765526,-2.316945217871996,6.217750751798309,1.5186635681407756,3.2651049994856747,0.09581671110447663,0.006056821246639279
-0.388,0.685,0.522,-1.079,-0.658,-1.476,-0.117,0.683,3.51,932.0,AK_Pakad_Bag.csv,0.4284371127463622,-0.5696234709942107,-0.02549870855230204,-0.5345204384387244,0.05223926467185708,-3.9213169049681027,-0.14272250967548358,-1.3166892154388303,0.08773299037809816,0.04482286327951763,0.17236755456781333,0.3037260642361851,0.09130058097743776,0.10150044387085651,-0.9293376345969802,2.5443847866056073,0.2680441006328499,-0.01749699209492336,-2.543577346110475,4.938489046584344,1.5390374550459087,3.1947385441892147,0.09726331833852686,0.00439125215873949
-0.384,0.704,0.519,-1.077,-0.659,-1.424,-0.116,0.679,3.5200000000000014,928.1428571428571,AK_Pakad_Bag.csv,0.4377138175428364,-0.5796835836934269,-0.029491517761753273,-0.5316560477596778,0.06299064922151858,-3.9845899277672183,-0.15970265951348367,-1.337105751578934,0.08949726290871454,0.044597529701341634,0.17526925586675826,0.3086817074625341,0.08964347934745755,0.08297867765427658,-0.8743418604394807,2.6083184098384216,0.2355302182717615,-0.24257478337298888,-2.776539071454016,3.6268639271550955,1.553847943823494,3.1162620658419247,0.0988109183767254,0.005601578961302102
-0.381,0.726,0.517,-1.075,-0.659,-1.383,-0.115,0.678,3.5299999999999994,924.2857142857143,AK_Pakad_Bag.csv,0.44690865475327046,-0.590906159121114,-0.032917062508297464,-0.5259828593984024,0.07504791323246879,-4.031204158132515,-0.17762020332724632,-1.3558074065012025,0.09137552993321275,0.04413398604051915,0.17798486527467683,0.3123396557679052,0.08775781697589917,0.06830821123095562,-0.8153713931374678,2.674209005582261,0.20158959837961996,-0.4654694289484403,-3.016004651873245,2.2878161479099375,1.5628710792121312,3.030093237608917,0.10045460518974703,0.008547386559691044
-0.38,0.748,0.516,-1.074,-0.659,-1.348,-0.115,0.682,3.540000000000001,920.4285714285714,AK_Pakad_Bag.csv,0.4559848469974565,-0.6034214421934567,-0.03573860043626658,-0.5175755108351003,0.08852701013479179,-4.060728925450102,-0.19637613761461048,-1.372981288075114,0.09337814322129856,0.043437680958048855,0.1805408012710415,0.31466742783659046,0.08564998359975116,0.060909070830430345,-0.7524542365566528,2.7415707644104046,0.166522189979396,-0.6846468400623024,-3.262103435089892,0.9264089857410003,1.5659388737799307,2.9366330367222306,0.10218698594942847,0.011984679815268165
