RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename
1.269,1.235,0.644,-0.075,-1.113,-0.375,-0.095,1.156,9.83,-3000.0,AK_Pakad_Bag.csv
1.272,1.24,0.648,-0.088,-1.101,-0.375,-0.098,1.156,9.839999999999998,-3000.0,AK_Pakad_Bag.csv
1.275,1.246,0.652,-0.101,-1.099,-0.392,-0.1,1.156,9.85,-3000.0,AK_Pakad_Bag.csv
1.277,1.253,0.658,-0.114,-1.106,-0.424,-0.104,1.156,9.860000000000001,-1257.0,AK_Pakad_Bag.csv
1.276,1.261,0.666,-0.126,-1.118,-0.464,-0.107,1.156,9.87,486.0,AK_Pakad_Bag.csv
1.274,1.27,0.674,-0.138,-1.135,-0.507,-0.111,1.155,9.88,485.0,AK_Pakad_Bag.csv
1.272,1.279,0.683,-0.15,-1.153,-0.549,-0.115,1.154,9.889999999999999,487.5,AK_Pakad_Bag.csv
1.27,1.29,0.692,-0.161,-1.174,-0.59,-0.117,1.153,9.9,490.0,AK_Pakad_Bag.csv
1.27,1.302,0.701,-0.171,-1.198,-0.63,-0.119,1.152,9.909999999999998,494.5,AK_Pakad_Bag.csv
1.272,1.315,0.71,-0.18,-1.227,-0.672,-0.118,1.151,9.92,499.0,AK_Pakad_Bag.csv
1.275,1.329,0.718,-0.189,-1.262,-0.715,-0.118,1.15,9.930000000000001,498.5,AK_Pakad_Bag.csv
1.277,1.344,0.727,-0.197,-1.303,-0.756,-0.117,1.15,9.94,498.0,AK_Pakad_Bag.csv
1.278,1.358,0.736,-0.204,-1.348,-0.793,-0.116,1.15,9.950000000000001,499.3333333333333,AK_Pakad_Bag.csv
1.276,1.371,0.745,-0.211,-1.394,-0.823,-0.117,1.15,9.959999999999999,500.6666666666667,AK_Pakad_Bag.csv
1.272,1.383,0.755,-0.219,-1.44,-0.846,-0.118,1.15,9.97,502.0,AK_Pakad_Bag.csv
1.268,1.395,0.765,-0.226,-1.482,-0.865,-0.118,1.15,9.979999999999999,503.5,AK_Pakad_Bag.csv
1.264,1.407,0.774,-0.234,-1.519,-0.885,-0.118,1.151,9.99,505.0,AK_Pakad_Bag.csv
1.262,1.419,0.783,-0.242,-1.55,-0.906,-0.117,1.151,9.999999999999998,506.5,AK_Pakad_Bag.csv
1.263,1.432,0.791,-0.251,-1.573,-0.927,-0.115,1.151,10.01,508.0,AK_Pakad_Bag.csv
1.266,1.443,0.799,-0.26,-1.586,-0.941,-0.114,1.152,10.020000000000001,505.5,AK_Pakad_Bag.csv
1.269,1.453,0.805,-0.27,-1.591,-0.939,-0.113,1.152,10.03,503.0,AK_Pakad_Bag.csv
1.273,1.461,0.811,-0.281,-1.585,-0.915,-0.113,1.153,10.040000000000001,497.0,AK_Pakad_Bag.csv
1.277,1.466,0.815,-0.292,-1.572,-0.868,-0.114,1.154,10.049999999999999,491.0,AK_Pakad_Bag.csv
1.28,1.469,0.818,-0.304,-1.553,-0.803,-0.114,1.155,10.06,485.0,AK_Pakad_Bag.csv
1.283,1.472,0.82,-0.317,-1.531,-0.731,-0.114,1.156,10.069999999999999,485.0,AK_Pakad_Bag.csv
1.285,1.474,0.82,-0.329,-1.509,-0.662,-0.113,1.157,10.08,485.0,AK_Pakad_Bag.csv
1.287,1.476,0.818,-0.34,-1.485,-0.603,-0.112,1.157,10.089999999999998,490.0,AK_Pakad_Bag.csv
1.288,1.478,0.815,-0.351,-1.461,-0.555,-0.111,1.157,10.1,495.0,AK_Pakad_Bag.csv
1.288,1.478,0.81,-0.361,-1.434,-0.509,-0.111,1.157,10.110000000000001,500.0,AK_Pakad_Bag.csv
1.285,1.476,0.804,-0.37,-1.401,-0.457,-0.113,1.157,10.12,505.0,AK_Pakad_Bag.csv
1.281,1.471,0.797,-0.378,-1.364,-0.391,-0.116,1.157,10.13,510.0,AK_Pakad_Bag.csv
1.275,1.465,0.788,-0.386,-1.324,-0.31,-0.119,1.158,10.139999999999999,512.5,AK_Pakad_Bag.csv
1.268,1.458,0.778,-0.394,-1.282,-0.218,-0.121,1.158,10.15,515.0,AK_Pakad_Bag.csv
1.26,1.453,0.767,-0.402,-1.242,-0.128,-0.122,1.158,10.159999999999998,511.0,AK_Pakad_Bag.csv
1.252,1.451,0.756,-0.41,-1.206,-0.049,-0.121,1.158,10.17,507.0,AK_Pakad_Bag.csv
1.244,1.452,0.745,-0.416,-1.174,0.013,-0.121,1.158,10.180000000000001,499.0,AK_Pakad_Bag.csv
1.234,1.454,0.735,-0.422,-1.144,0.061,-0.12,1.158,10.19,491.0,AK_Pakad_Bag.csv
1.223,1.457,0.726,-0.427,-1.113,0.105,-0.122,1.158,10.200000000000001,487.3333333333333,AK_Pakad_Bag.csv
1.21,1.459,0.716,-0.43,-1.081,0.157,-0.125,1.158,10.209999999999999,483.6666666666667,AK_Pakad_Bag.csv
1.196,1.46,0.707,-0.432,-1.047,0.225,-0.128,1.159,10.22,480.0,AK_Pakad_Bag.csv
1.182,1.46,0.697,-0.432,-1.015,0.309,-0.132,1.16,10.229999999999999,477.5,AK_Pakad_Bag.csv
1.168,1.459,0.686,-0.431,-0.989,0.4,-0.134,1.16,10.24,475.0,AK_Pakad_Bag.csv
1.155,1.459,0.675,-0.429,-0.971,0.484,-0.135,1.159,10.249999999999998,477.5,AK_Pakad_Bag.csv
1.143,1.459,0.663,-0.426,-0.964,0.548,-0.135,1.158,10.26,480.0,AK_Pakad_Bag.csv
1.132,1.461,0.651,-0.423,-0.969,0.584,-0.134,1.157,10.270000000000001,-1260.0,AK_Pakad_Bag.csv
1.12,1.462,0.64,-0.418,-0.982,0.593,-0.134,1.155,10.28,-3000.0,AK_Pakad_Bag.csv
1.108,1.461,0.631,-0.413,-1.001,0.586,-0.135,1.155,10.290000000000001,-3000.0,AK_Pakad_Bag.csv
1.096,1.459,0.623,-0.406,-1.024,0.575,-0.137,1.155,10.299999999999999,-3000.0,AK_Pakad_Bag.csv
1.084,1.456,0.616,-0.397,-1.048,0.572,-0.14,1.157,10.31,-3000.0,AK_Pakad_Bag.csv
1.074,1.451,0.61,-0.387,-1.076,0.581,-0.142,1.157,10.319999999999999,-3000.0,AK_Pakad_Bag.csv
1.066,1.448,0.605,-0.375,-1.106,0.597,-0.142,1.158,10.33,-3000.0,AK_Pakad_Bag.csv
1.061,1.448,0.6,-0.362,-1.14,0.612,-0.14,1.157,10.339999999999998,-3000.0,AK_Pakad_Bag.csv
1.057,1.45,0.595,-0.349,-1.176,0.617,-0.137,1.156,10.35,-3000.0,AK_Pakad_Bag.csv
1.054,1.454,0.591,-0.335,-1.213,0.604,-0.134,1.154,10.360000000000001,-3000.0,AK_Pakad_Bag.csv
1.052,1.458,0.588,-0.321,-1.249,0.573,-0.131,1.154,10.37,-3000.0,AK_Pakad_Bag.csv
1.049,1.463,0.585,-0.308,-1.282,0.526,-0.13,1.154,10.38,-3000.0,AK_Pakad_Bag.csv
1.048,1.467,0.583,-0.296,-1.315,0.47,-0.13,1.156,10.389999999999999,-3000.0,AK_Pakad_Bag.csv
1.047,1.469,0.581,-0.285,-1.349,0.406,-0.129,1.158,10.4,-3000.0,AK_Pakad_Bag.csv
1.048,1.472,0.578,-0.275,-1.387,0.335,-0.128,1.158,10.409999999999998,-3000.0,AK_Pakad_Bag.csv
1.052,1.475,0.575,-0.264,-1.433,0.253,-0.125,1.157,10.42,-3000.0,AK_Pakad_Bag.csv
1.058,1.478,0.57,-0.254,-1.485,0.157,-0.121,1.155,10.430000000000001,-3000.0,AK_Pakad_Bag.csv
1.065,1.48,0.564,-0.244,-1.542,0.046,-0.116,1.152,10.44,-3000.0,AK_Pakad_Bag.csv
1.071,1.48,0.558,-0.234,-1.599,-0.078,-0.112,1.15,10.450000000000001,-3000.0,AK_Pakad_Bag.csv
1.074,1.477,0.551,-0.224,-1.652,-0.206,-0.109,1.151,10.459999999999999,-3000.0,AK_Pakad_Bag.csv
1.075,1.471,0.544,-0.214,-1.698,-0.33,-0.107,1.155,10.47,-3000.0,AK_Pakad_Bag.csv
1.073,1.461,0.535,-0.204,-1.736,-0.442,-0.106,1.161,10.479999999999999,-3000.0,AK_Pakad_Bag.csv
1.071,1.449,0.526,-0.194,-1.768,-0.539,-0.105,1.168,10.49,-3000.0,AK_Pakad_Bag.csv
1.068,1.438,0.515,-0.184,-1.796,-0.62,-0.104,1.173,10.499999999999998,-3000.0,AK_Pakad_Bag.csv
1.067,1.429,0.504,-0.175,-1.821,-0.688,-0.102,1.174,10.51,-3000.0,AK_Pakad_Bag.csv
1.068,1.422,0.493,-0.166,-1.843,-0.745,-0.101,1.169,10.520000000000001,-3000.0,AK_Pakad_Bag.csv
1.071,1.416,0.483,-0.156,-1.862,-0.794,-0.1,1.159,10.53,-3000.0,AK_Pakad_Bag.csv
1.074,1.411,0.473,-0.147,-1.874,-0.833,-0.101,1.146,10.540000000000001,-3000.0,AK_Pakad_Bag.csv
1.077,1.405,0.464,-0.138,-1.881,-0.861,-0.102,1.133,10.549999999999999,-3000.0,AK_Pakad_Bag.csv
1.077,1.395,0.456,-0.128,-1.882,-0.878,-0.105,1.123,10.56,-3000.0,AK_Pakad_Bag.csv
1.075,1.382,0.448,-0.117,-1.881,-0.886,-0.107,1.119,10.569999999999999,-3000.0,AK_Pakad_Bag.csv
1.071,1.366,0.439,-0.105,-1.882,-0.89,-0.11,1.121,10.58,-3000.0,AK_Pakad_Bag.csv
1.066,1.348,0.431,-0.092,-1.888,-0.897,-0.111,1.129,10.589999999999998,-3000.0,AK_Pakad_Bag.csv
1.061,1.33,0.422,-0.078,-1.898,-0.909,-0.113,1.14,10.6,-3000.0,AK_Pakad_Bag.csv
1.056,1.311,0.414,-0.063,-1.912,-0.929,-0.116,1.154,10.610000000000001,-3000.0,AK_Pakad_Bag.csv
1.053,1.293,0.407,-0.047,-1.924,-0.951,-0.119,1.168,10.62,-3000.0,AK_Pakad_Bag.csv
1.051,1.275,0.401,-0.031,-1.933,-0.969,-0.123,1.182,10.63,-3000.0,AK_Pakad_Bag.csv
1.051,1.259,0.396,-0.015,-1.937,-0.978,-0.127,1.193,10.639999999999999,-3000.0,AK_Pakad_Bag.csv
1.051,1.245,0.392,0.0,-1.938,-0.974,-0.13,1.202,10.65,-3000.0,AK_Pakad_Bag.csv
1.053,1.232,0.388,0.015,-1.94,-0.96,-0.132,1.207,10.659999999999998,-3000.0,AK_Pakad_Bag.csv
1.055,1.222,0.385,0.029,-1.947,-0.94,-0.133,1.208,10.67,-3000.0,AK_Pakad_Bag.csv
1.059,1.212,0.381,0.042,-1.962,-0.922,-0.132,1.207,10.680000000000001,-3000.0,AK_Pakad_Bag.csv
1.064,1.202,0.378,0.054,-1.984,-0.909,-0.13,1.203,10.69,-3000.0,AK_Pakad_Bag.csv
1.07,1.192,0.374,0.066,-2.01,-0.901,-0.129,1.199,10.700000000000001,-3000.0,AK_Pakad_Bag.csv
1.078,1.181,0.371,0.077,-2.035,-0.895,-0.128,1.198,10.709999999999999,-3000.0,AK_Pakad_Bag.csv
1.087,1.169,0.367,0.087,-2.054,-0.886,-0.128,1.2,10.72,-3000.0,AK_Pakad_Bag.csv
1.096,1.159,0.364,0.096,-2.065,-0.869,-0.128,1.207,10.729999999999999,-3000.0,AK_Pakad_Bag.csv
1.107,1.152,0.361,0.104,-2.068,-0.845,-0.127,1.218,10.74,-3000.0,AK_Pakad_Bag.csv
1.119,1.15,0.357,0.11,-2.067,-0.817,-0.125,1.233,10.749999999999998,-3000.0,AK_Pakad_Bag.csv
1.131,1.154,0.353,0.114,-2.067,-0.792,-0.123,1.25,10.76,-3000.0,AK_Pakad_Bag.csv
1.145,1.162,0.35,0.118,-2.069,-0.773,-0.119,1.268,10.770000000000001,-3000.0,AK_Pakad_Bag.csv
1.158,1.171,0.347,0.12,-2.078,-0.765,-0.117,1.285,10.78,-3000.0,AK_Pakad_Bag.csv
1.172,1.18,0.345,0.122,-2.092,-0.764,-0.115,1.302,10.790000000000001,-3000.0,AK_Pakad_Bag.csv
1.185,1.187,0.345,0.123,-2.111,-0.765,-0.114,1.317,10.799999999999999,-3000.0,AK_Pakad_Bag.csv
1.198,1.193,0.347,0.124,-2.134,-0.762,-0.113,1.332,10.81,-3000.0,AK_Pakad_Bag.csv
1.211,1.198,0.352,0.124,-2.159,-0.752,-0.113,1.345,10.819999999999999,-3000.0,AK_Pakad_Bag.csv
1.224,1.206,0.357,0.124,-2.185,-0.732,-0.111,1.357,10.83,-3000.0,AK_Pakad_Bag.csv
1.236,1.218,0.364,0.123,-2.21,-0.704,-0.109,1.366,10.839999999999998,-3000.0,AK_Pakad_Bag.csv
1.247,1.234,0.372,0.123,-2.233,-0.67,-0.106,1.372,10.85,-3000.0,AK_Pakad_Bag.csv
1.258,1.254,0.38,0.122,-2.249,-0.631,-0.104,1.375,10.860000000000001,-3000.0,AK_Pakad_Bag.csv
1.267,1.273,0.388,0.121,-2.256,-0.587,-0.104,1.376,10.87,-3000.0,AK_Pakad_Bag.csv
1.275,1.291,0.398,0.121,-2.253,-0.537,-0.105,1.376,10.88,-3000.0,AK_Pakad_Bag.csv
1.281,1.307,0.409,0.122,-2.242,-0.482,-0.108,1.374,10.889999999999999,-3000.0,AK_Pakad_Bag.csv
1.285,1.322,0.423,0.123,-2.227,-0.427,-0.111,1.37,10.9,-3000.0,AK_Pakad_Bag.csv
1.289,1.338,0.438,0.124,-2.215,-0.378,-0.113,1.363,10.909999999999998,-3000.0,AK_Pakad_Bag.csv
1.291,1.357,0.454,0.126,-2.211,-0.346,-0.115,1.354,10.92,-3000.0,AK_Pakad_Bag.csv
1.293,1.381,0.472,0.127,-2.219,-0.337,-0.115,1.341,10.930000000000001,-1300.0,AK_Pakad_Bag.csv
1.294,1.408,0.49,0.127,-2.237,-0.354,-0.115,1.326,10.94,400.0,AK_Pakad_Bag.csv
1.294,1.434,0.508,0.127,-2.259,-0.392,-0.116,1.31,10.950000000000001,402.0,AK_Pakad_Bag.csv
1.292,1.455,0.525,0.126,-2.281,-0.442,-0.118,1.297,10.959999999999999,404.0,AK_Pakad_Bag.csv
1.289,1.466,0.541,0.124,-2.296,-0.49,-0.121,1.287,10.97,406.0,AK_Pakad_Bag.csv
1.284,1.467,0.554,0.122,-2.302,-0.525,-0.124,1.281,10.979999999999999,407.0,AK_Pakad_Bag.csv
1.28,1.46,0.566,0.118,-2.3,-0.541,-0.127,1.277,10.99,408.0,AK_Pakad_Bag.csv
1.275,1.449,0.577,0.113,-2.293,-0.54,-0.129,1.272,10.999999999999998,411.0,AK_Pakad_Bag.csv
1.273,1.438,0.587,0.107,-2.285,-0.528,-0.13,1.264,11.01,414.0,AK_Pakad_Bag.csv
1.272,1.432,0.596,0.099,-2.278,-0.513,-0.13,1.251,11.020000000000001,420.5,AK_Pakad_Bag.csv
1.273,1.432,0.605,0.088,-2.271,-0.504,-0.129,1.231,11.03,427.0,AK_Pakad_Bag.csv
1.275,1.437,0.614,0.077,-2.262,-0.5,-0.129,1.207,11.040000000000001,433.3333333333333,AK_Pakad_Bag.csv
1.278,1.443,0.622,0.063,-2.247,-0.5,-0.13,1.182,11.049999999999999,439.6666666666667,AK_Pakad_Bag.csv
1.28,1.449,0.63,0.049,-2.225,-0.498,-0.131,1.158,11.06,446.0,AK_Pakad_Bag.csv
1.282,1.451,0.637,0.034,-2.198,-0.486,-0.131,1.139,11.069999999999999,448.5,AK_Pakad_Bag.csv
1.282,1.453,0.642,0.019,-2.168,-0.463,-0.13,1.126,11.08,451.0,AK_Pakad_Bag.csv
1.281,1.454,0.648,0.002,-2.139,-0.429,-0.128,1.117,11.089999999999998,454.5,AK_Pakad_Bag.csv
1.28,1.459,0.652,-0.015,-2.114,-0.389,-0.126,1.112,11.1,458.0,AK_Pakad_Bag.csv
1.278,1.469,0.657,-0.032,-2.093,-0.347,-0.123,1.111,11.110000000000001,467.0,AK_Pakad_Bag.csv
1.277,1.483,0.662,-0.05,-2.073,-0.309,-0.122,1.112,11.12,476.0,AK_Pakad_Bag.csv
1.277,1.502,0.668,-0.068,-2.052,-0.276,-0.121,1.117,11.13,483.0,AK_Pakad_Bag.csv
1.277,1.521,0.676,-0.085,-2.029,-0.246,-0.122,1.127,11.139999999999999,485.0,AK_Pakad_Bag.csv
1.278,1.539,0.684,-0.101,-2.005,-0.217,-0.122,1.142,11.15,487.0,AK_Pakad_Bag.csv
1.278,1.555,0.694,-0.116,-1.986,-0.188,-0.122,1.161,11.159999999999998,486.5,AK_Pakad_Bag.csv
1.277,1.57,0.704,-0.129,-1.978,-0.16,-0.121,1.182,11.17,486.0,AK_Pakad_Bag.csv
1.277,1.584,0.714,-0.141,-1.987,-0.134,-0.119,1.2,11.180000000000001,484.0,AK_Pakad_Bag.csv
1.276,1.6,0.724,-0.152,-2.013,-0.113,-0.117,1.212,11.19,482.0,AK_Pakad_Bag.csv
1.276,1.618,0.735,-0.163,-2.051,-0.098,-0.117,1.215,11.200000000000001,478.6666666666667,AK_Pakad_Bag.csv
1.276,1.636,0.746,-0.173,-2.096,-0.09,-0.118,1.208,11.209999999999999,475.3333333333333,AK_Pakad_Bag.csv
1.276,1.652,0.756,-0.183,-2.138,-0.088,-0.12,1.193,11.22,472.0,AK_Pakad_Bag.csv
1.276,1.665,0.767,-0.192,-2.171,-0.089,-0.123,1.174,11.229999999999999,471.0,AK_Pakad_Bag.csv
1.277,1.674,0.776,-0.202,-2.195,-0.094,-0.126,1.153,11.24,470.0,AK_Pakad_Bag.csv
1.277,1.678,0.785,-0.21,-2.211,-0.103,-0.128,1.136,11.249999999999998,474.0,AK_Pakad_Bag.csv
1.277,1.679,0.793,-0.218,-2.227,-0.117,-0.128,1.125,11.26,478.0,AK_Pakad_Bag.csv
1.277,1.678,0.8,-0.226,-2.247,-0.137,-0.127,1.12,11.270000000000001,479.5,AK_Pakad_Bag.csv
1.276,1.675,0.806,-0.232,-2.274,-0.161,-0.128,1.12,11.28,481.0,AK_Pakad_Bag.csv
1.276,1.671,0.813,-0.238,-2.307,-0.188,-0.129,1.122,11.290000000000001,479.3333333333333,AK_Pakad_Bag.csv
1.276,1.665,0.819,-0.245,-2.343,-0.217,-0.132,1.123,11.299999999999999,477.6666666666667,AK_Pakad_Bag.csv
1.277,1.656,0.826,-0.251,-2.378,-0.246,-0.135,1.121,11.31,476.0,AK_Pakad_Bag.csv
1.277,1.644,0.833,-0.259,-2.41,-0.275,-0.137,1.112,11.319999999999999,478.0,AK_Pakad_Bag.csv
1.277,1.63,0.839,-0.267,-2.437,-0.307,-0.138,1.098,11.33,480.0,AK_Pakad_Bag.csv
1.277,1.616,0.844,-0.278,-2.462,-0.343,-0.136,1.081,11.339999999999998,485.5,AK_Pakad_Bag.csv
1.277,1.604,0.847,-0.29,-2.484,-0.384,-0.133,1.062,11.35,491.0,AK_Pakad_Bag.csv
1.277,1.594,0.849,-0.304,-2.505,-0.426,-0.129,1.046,11.360000000000001,493.0,AK_Pakad_Bag.csv
1.276,1.586,0.85,-0.319,-2.52,-0.465,-0.126,1.036,11.37,495.0,AK_Pakad_Bag.csv
1.276,1.58,0.849,-0.334,-2.527,-0.495,-0.126,1.032,11.38,495.0,AK_Pakad_Bag.csv
1.276,1.575,0.848,-0.35,-2.521,-0.509,-0.127,1.034,11.389999999999999,493.0,AK_Pakad_Bag.csv
1.276,1.57,0.847,-0.365,-2.503,-0.51,-0.128,1.04,11.4,491.0,AK_Pakad_Bag.csv
1.276,1.566,0.847,-0.38,-2.474,-0.501,-0.129,1.046,11.409999999999998,487.0,AK_Pakad_Bag.csv
1.276,1.564,0.847,-0.393,-2.441,-0.491,-0.129,1.049,11.42,483.0,AK_Pakad_Bag.csv
1.276,1.567,0.848,-0.406,-2.412,-0.488,-0.126,1.047,11.430000000000001,477.5,AK_Pakad_Bag.csv
1.275,1.576,0.848,-0.419,-2.389,-0.496,-0.123,1.04,11.44,472.0,AK_Pakad_Bag.csv
1.275,1.59,0.85,-0.431,-2.375,-0.513,-0.119,1.029,11.450000000000001,470.0,AK_Pakad_Bag.csv
1.275,1.606,0.85,-0.442,-2.366,-0.533,-0.117,1.017,11.459999999999999,468.0,AK_Pakad_Bag.csv
1.275,1.621,0.851,-0.452,-2.355,-0.547,-0.117,1.005,11.47,466.0,AK_Pakad_Bag.csv
1.276,1.632,0.851,-0.459,-2.339,-0.547,-0.118,0.994,11.479999999999999,470.0,AK_Pakad_Bag.csv
1.276,1.637,0.851,-0.465,-2.316,-0.53,-0.12,0.984,11.49,474.0,AK_Pakad_Bag.csv
1.276,1.637,0.85,-0.47,-2.289,-0.503,-0.12,0.974,11.499999999999998,479.5,AK_Pakad_Bag.csv
1.276,1.633,0.848,-0.472,-2.263,-0.473,-0.12,0.961,11.51,485.0,AK_Pakad_Bag.csv
1.276,1.628,0.847,-0.474,-2.244,-0.451,-0.119,0.946,11.520000000000001,487.5,AK_Pakad_Bag.csv
1.275,1.624,0.845,-0.476,-2.235,-0.443,-0.118,0.93,11.53,490.0,AK_Pakad_Bag.csv
1.275,1.62,0.843,-0.478,-2.235,-0.448,-0.119,0.915,11.540000000000001,488.0,AK_Pakad_Bag.csv
1.275,1.615,0.842,-0.48,-2.239,-0.462,-0.121,0.904,11.549999999999999,486.0,AK_Pakad_Bag.csv
1.275,1.608,0.84,-0.483,-2.24,-0.476,-0.124,0.9,11.56,484.0,AK_Pakad_Bag.csv
1.275,1.596,0.838,-0.487,-2.234,-0.483,-0.128,0.903,11.569999999999999,483.5,AK_Pakad_Bag.csv
1.276,1.581,0.835,-0.491,-2.217,-0.483,-0.131,0.91,11.58,483.0,AK_Pakad_Bag.csv
1.275,1.564,0.833,-0.497,-2.192,-0.477,-0.132,0.919,11.589999999999998,485.0,AK_Pakad_Bag.csv
1.275,1.548,0.831,-0.503,-2.162,-0.472,-0.132,0.927,11.6,487.0,AK_Pakad_Bag.csv
1.274,1.535,0.829,-0.511,-2.131,-0.472,-0.131,0.931,11.610000000000001,491.5,AK_Pakad_Bag.csv
1.274,1.525,0.828,-0.521,-2.1,-0.48,-0.132,0.933,11.62,496.0,AK_Pakad_Bag.csv
1.273,1.518,0.827,-0.532,-2.069,-0.492,-0.133,0.935,11.63,499.0,AK_Pakad_Bag.csv
1.274,1.51,0.828,-0.544,-2.035,-0.5,-0.136,0.94,11.639999999999999,499.0,AK_Pakad_Bag.csv
1.274,1.501,0.83,-0.556,-1.997,-0.497,-0.139,0.951,11.65,499.0,AK_Pakad_Bag.csv
1.274,1.488,0.832,-0.569,-1.954,-0.482,-0.141,0.967,11.659999999999998,495.0,AK_Pakad_Bag.csv
1.274,1.472,0.834,-0.583,-1.909,-0.455,-0.142,0.988,11.67,491.0,AK_Pakad_Bag.csv
1.273,1.456,0.837,-0.597,-1.867,-0.424,-0.14,1.011,11.680000000000001,483.5,AK_Pakad_Bag.csv
1.272,1.444,0.839,-0.611,-1.832,-0.398,-0.137,1.031,11.69,476.0,AK_Pakad_Bag.csv
1.271,1.437,0.841,-0.626,-1.807,-0.385,-0.135,1.047,11.700000000000001,-682.6666666666667,AK_Pakad_Bag.csv
1.27,1.436,0.844,-0.642,-1.789,-0.386,-0.133,1.056,11.709999999999999,-1841.3333333333335,AK_Pakad_Bag.csv
1.27,1.439,0.846,-0.658,-1.775,-0.4,-0.134,1.059,11.72,-3000.0,AK_Pakad_Bag.csv
1.27,1.444,0.847,-0.673,-1.76,-0.421,-0.134,1.058,11.729999999999999,-3000.0,AK_Pakad_Bag.csv
1.272,1.447,0.849,-0.687,-1.741,-0.443,-0.134,1.053,11.74,-3000.0,AK_Pakad_Bag.csv
1.272,1.449,0.85,-0.699,-1.718,-0.463,-0.132,1.045,11.749999999999998,-3000.0,AK_Pakad_Bag.csv
1.272,1.448,0.85,-0.71,-1.695,-0.48,-0.128,1.034,11.76,-3000.0,AK_Pakad_Bag.csv
1.271,1.448,0.85,-0.72,-1.676,-0.498,-0.121,1.02,11.770000000000001,-3000.0,AK_Pakad_Bag.csv
1.268,1.45,0.849,-0.729,-1.663,-0.518,-0.115,1.004,11.78,-3000.0,AK_Pakad_Bag.csv
1.265,1.456,0.849,-0.737,-1.659,-0.54,-0.11,0.985,11.790000000000001,-3000.0,AK_Pakad_Bag.csv
1.263,1.465,0.849,-0.745,-1.66,-0.564,-0.109,0.963,11.799999999999999,-3000.0,AK_Pakad_Bag.csv
1.261,1.475,0.85,-0.752,-1.664,-0.587,-0.109,0.939,11.81,-3000.0,AK_Pakad_Bag.csv
1.262,1.484,0.85,-0.758,-1.668,-0.606,-0.111,0.913,11.819999999999999,-3000.0,AK_Pakad_Bag.csv
1.265,1.488,0.85,-0.763,-1.671,-0.622,-0.113,0.885,11.83,-3000.0,AK_Pakad_Bag.csv
1.269,1.488,0.849,-0.767,-1.677,-0.636,-0.111,0.854,11.839999999999998,-3000.0,AK_Pakad_Bag.csv
1.274,1.484,0.847,-0.77,-1.689,-0.654,-0.108,0.823,11.85,-3000.0,AK_Pakad_Bag.csv
1.279,1.479,0.845,-0.774,-1.71,-0.675,-0.103,0.794,11.860000000000001,-1222.5,AK_Pakad_Bag.csv
1.283,1.474,0.843,-0.778,-1.739,-0.7,-0.1,0.77,11.87,555.0,AK_Pakad_Bag.csv
1.286,1.471,0.841,-0.783,-1.773,-0.722,-0.1,0.753,11.88,518.0,AK_Pakad_Bag.csv
1.287,1.47,0.839,-0.79,-1.804,-0.734,-0.103,0.747,11.889999999999999,485.0,AK_Pakad_Bag.csv
1.288,1.469,0.838,-0.798,-1.826,-0.73,-0.109,0.75,11.9,452.0,AK_Pakad_Bag.csv
1.288,1.466,0.838,-0.808,-1.836,-0.71,-0.116,0.76,11.909999999999998,454.0,AK_Pakad_Bag.csv
1.286,1.459,0.837,-0.818,-1.835,-0.678,-0.122,0.772,11.92,456.0,AK_Pakad_Bag.csv
1.284,1.448,0.836,-0.83,-1.827,-0.642,-0.125,0.784,11.930000000000001,454.0,AK_Pakad_Bag.csv
1.279,1.435,0.835,-0.842,-1.819,-0.612,-0.125,0.792,11.94,452.0,AK_Pakad_Bag.csv
1.273,1.421,0.834,-0.854,-1.815,-0.594,-0.125,0.798,11.950000000000001,452.6666666666667,AK_Pakad_Bag.csv
1.266,1.408,0.833,-0.868,-1.817,-0.589,-0.126,0.803,11.959999999999999,453.3333333333333,AK_Pakad_Bag.csv
1.258,1.397,0.832,-0.883,-1.82,-0.592,-0.129,0.811,11.97,454.0,AK_Pakad_Bag.csv
1.249,1.386,0.831,-0.898,-1.822,-0.595,-0.134,0.825,11.979999999999999,454.0,AK_Pakad_Bag.csv
1.239,1.375,0.83,-0.914,-1.816,-0.59,-0.141,0.845,11.99,454.0,AK_Pakad_Bag.csv
1.228,1.362,0.83,-0.929,-1.801,-0.575,-0.147,0.867,11.999999999999998,452.0,AK_Pakad_Bag.csv
1.215,1.348,0.83,-0.943,-1.781,-0.553,-0.15,0.887,12.01,450.0,AK_Pakad_Bag.csv
1.202,1.333,0.83,-0.956,-1.759,-0.529,-0.151,0.9,12.020000000000001,447.5,AK_Pakad_Bag.csv
1.188,1.317,0.83,-0.967,-1.741,-0.509,-0.15,0.905,12.03,445.0,AK_Pakad_Bag.csv
1.174,1.303,0.83,-0.978,-1.73,-0.496,-0.149,0.901,12.040000000000001,446.6666666666667,AK_Pakad_Bag.csv
1.16,1.291,0.83,-0.988,-1.724,-0.49,-0.151,0.892,12.049999999999999,448.3333333333333,AK_Pakad_Bag.csv
1.147,1.28,0.829,-0.999,-1.72,-0.489,-0.155,0.883,12.06,450.0,AK_Pakad_Bag.csv
1.135,1.27,0.828,-1.008,-1.711,-0.489,-0.16,0.875,12.069999999999999,460.0,AK_Pakad_Bag.csv
