time,pitch,energy
1.5,-3000.0,27.41189822480958
1.51,-3000.0,26.47571955301722
1.52,-3000.0,26.04312873945897
1.53,-3000.0,25.811589768990995
1.54,-3000.0,25.592520670833434
1.55,-3000.0,25.331467197887584
1.56,-3000.0,25.050638374966017
1.57,-3000.0,24.85617303194751
1.58,-3000.0,24.848362285676995
1.59,-3000.0,25.043926131326955
1.6,-3000.0,25.40026217771969
1.61,-3000.0,25.86149599981814
1.62,-3000.0,26.47213756276071
1.6300000000000001,-3000.0,27.36223421437499
1.6400000000000001,-3000.0,28.482723937451315
1.6500000000000001,-3000.0,29.559324010591656
1.6600000000000001,-3000.0,30.32463813939858
1.67,-3000.0,30.696864991607864
1.68,-3000.0,30.86132271465023
1.69,-3000.0,31.071432779087285
1.7,-3000.0,31.31457365372072
1.71,-3000.0,31.551792523936534
1.72,-3000.0,31.96410376775447
1.73,-3000.0,32.55459028164962
1.74,-3000.0,33.171417474544185
1.75,-3000.0,33.94471451423582
1.76,-3000.0,35.051040427038515
1.77,-3000.0,36.302219009398556
1.78,-3000.0,37.394372043274316
1.79,-3000.0,38.237092501685325
1.8,-3000.0,38.906921665876396
1.81,-3000.0,39.47495184547138
1.82,-3000.0,39.98118177918614
1.83,-3000.0,40.522470325225385
1.84,-3000.0,41.1650239261555
1.85,-3000.0,41.812799607858494
1.86,-3000.0,42.327981262602776
1.87,-3000.0,42.64174043049276
1.8800000000000001,-3000.0,42.72872633652587
1.8900000000000001,-3000.0,42.65904996253341
1.9000000000000001,-3000.0,42.62337941647915
1.9100000000000001,-3000.0,42.7411614500671
1.92,-3000.0,42.95690337326518
1.93,-3000.0,43.188647814169926
1.94,-3000.0,43.39069503702731
1.95,-3000.0,43.54436347760128
1.96,-3000.0,43.678820794735365
1.97,-3000.0,43.81849134168335
1.98,-3000.0,43.93619795851834
1.99,-3000.0,44.052388410425856
2.0,-3000.0,44.297606896345975
2.0100000000000002,-3000.0,44.722741428432144
2.02,-3000.0,45.16540913999561
2.0300000000000002,-3000.0,45.47029486599591
2.04,-3000.0,45.620961628126494
2.05,-3000.0,45.59933240760317
2.06,-3000.0,45.405748356920164
2.07,-3000.0,45.28853916817348
2.08,-3000.0,45.55425229172796
2.09,-3000.0,46.016399304877105
2.1,-3000.0,46.21533516372921
2.11,-3000.0,45.96862057094332
2.12,-3000.0,45.40316666378744
2.13,-3000.0,44.701185636012596
2.14,-3000.0,43.83805980354404
2.15,-3000.0,42.633576578371354
2.16,-3000.0,41.065058788759195
2.17,-3000.0,39.45048228839336
2.18,-3000.0,38.15894184378609
2.19,-3000.0,37.050001343461666
2.2,-3000.0,35.73837191787643
2.21,-3000.0,34.202265474880875
2.22,-3000.0,32.74399011541099
2.23,-3000.0,31.542970141199167
2.24,-3000.0,30.485971644874255
2.25,-3000.0,29.531489454343884
2.2600000000000002,-3000.0,28.94547253939717
2.27,-3000.0,29.32004822866264
2.2800000000000002,-3000.0,31.296777905651403
2.29,-3000.0,34.96099865501423
2.3000000000000003,-3000.0,39.59905274643861
2.31,-3000.0,43.92705278742316
2.32,-3000.0,47.14116208608693
2.33,-3000.0,49.12080804829831
2.34,-3000.0,50.48638481495444
2.35,-3000.0,52.84333449988811
2.36,-3000.0,56.868621825762666
2.37,-3000.0,61.60912287873683
2.38,468.0,66.87336400398597
2.39,481.0,72.07967969347577
2.4,534.0,76.32301043726612
2.41,546.0,79.22138848050723
2.42,562.0,80.76250490983577
2.43,532.0,81.13413613989484
2.44,523.0,80.74522376794422
2.45,510.0,80.19228223445066
2.46,494.0,79.92602491010607
2.47,457.0,80.038021772113
2.48,418.0,80.41791845984473
2.49,384.0,80.71128751095061
2.5,364.0,80.54425301688467
2.5100000000000002,335.0,79.93279781471479
2.52,311.0,79.22788530311504
2.5300000000000002,293.0,78.60423514625472
2.54,278.0,77.87425179196474
2.5500000000000003,270.0,76.97414148851728
2.56,262.0,76.14356386823393
2.57,265.0,75.62524961460839
2.58,270.0,75.47541219058714
2.59,282.0,75.63217414970674
2.6,310.0,75.9536281781725
2.61,361.0,76.21296986652145
2.62,400.0,76.12245201988247
2.63,434.0,75.44992200775634
2.64,433.0,74.20770148126542
2.65,478.0,72.79117432163096
2.66,547.0,71.8420482134883
2.67,682.0,71.72506197207812
2.68,693.0,72.28206164685884
2.69,690.0,73.17651069783314
2.7,677.0,74.24442191741977
2.71,663.0,75.44823081394476
2.72,638.0,76.6056034826521
2.73,625.0,77.45193516419899
2.74,601.0,77.86664422935455
2.75,560.0,77.86686769859264
2.7600000000000002,526.0,77.58571146268451
2.77,480.0,77.43704636609279
