nose_x,nose_y,nose_z,LEye_x,LEye_y,LEye_z,REye_x,REye_y,REye_z,LEar_x,LEar_y,LEar_z,REar_x,REar_y,REar_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,RKnee_x,RKnee_y,RKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,time
978.5248593104137,295.34967450262695,,1013.6220526372533,262.3996165631627,,944.7663089403134,262.85543016054027,,1066.5107269225318,275.6805255345636,,901.6403205021908,273.2117888287285,,1163.025898339187,411.23851223458615,-0.234699425096398,828.0998954946318,475.2062838518333,-0.25192306805228126,1282.7638071015065,632.8638447770354,-0.1830632001505003,823.6596353799184,705.2290569072258,-0.19730760195113897,1321.319541313013,852.6307355472744,-0.2906886373759073,885.7053201065027,816.5387462269923,-0.34387390372541515,1161.7616191756804,788.7025346336947,-0.285785310384156,942.2628845441668,822.7398881242158,-0.3460780269984229,1379.235355429107,821.0423232989042,-0.05332921281095787,771.92180718602,969.7252399629062,-0.05731251521372917,802.6839246103323,833.5357320794916,-0.12075716336168836,913.6349228452187,893.6594170242054,0.01848223060446282,35.28
977.090790108849,295.8087317884019,,1011.6699921245237,262.3827525695765,,943.8038718735598,263.3175648886051,,1066.3527351483935,275.3753724123957,,899.9789607724787,272.1226398526327,,1162.9209424753126,410.35326917456706,-0.2355169736826797,827.800108130973,475.87755497788106,-0.2530207622571264,1283.555238799978,634.5647200377468,-0.18338580957317888,823.7224871543215,705.2239950063795,-0.20269455823548083,1321.220192850125,853.1138473379712,-0.2908172129922982,886.9347412913612,816.8654813778995,-0.34895654773578055,1161.7880861384622,787.4839764512978,-0.28273053386977975,942.0836611222536,824.1536454484345,-0.34634967756980667,1379.7673093294113,820.795059813022,-0.053057003816872714,758.4602205692235,971.3581617286405,-0.04941866268890439,802.5162370338061,834.2524606131938,-0.12211184602359096,795.7494329078993,850.7749111814976,0.0197883560075142,35.322
975.5008635810166,296.09398131096685,,1009.8217118898513,262.4851318259187,,942.6848231151318,263.7325913348297,,1066.4382260950044,274.7470606337704,,899.3666041134551,271.71616586038806,,1162.9495848606161,410.3584321688137,-0.23681605071849077,827.4321962935571,476.6790745122446,-0.2548905812335905,1283.5981558295248,634.9174043945492,-0.18452149567685197,824.0408858469092,705.9641672164076,-0.20717640008422225,1321.2562228745005,853.8175307180104,-0.291753569008761,888.833027370947,817.3597716909301,-0.3523948316660725,1161.549629440634,786.9220898659162,-0.28139576055985555,941.674480581115,827.5207364370649,-0.3467406988487498,1381.5122476043148,820.9951235145433,-0.05488189696309903,756.0435506804895,969.0150318217254,-0.04560642433860798,820.525647118352,829.2652166846724,-0.12329780674187799,796.8535698060139,844.1710050419679,0.02048874355497272,35.364000000000004
973.8782260257007,296.30044583284496,,1008.2919741105409,262.4577331794279,,941.0743650235621,264.0287834239905,,1065.5316199770875,274.59915240222426,,899.1814772537283,272.2222805611888,,1162.561934891387,410.59226194485115,-0.2373305564184849,828.2305378696913,476.4694542644001,-0.25601023270094647,1283.1765066922421,635.254279340318,-0.18559800353820832,824.0784646226829,707.0807763511837,-0.21100391277754932,1320.8660136969022,854.4223222062499,-0.29336327010349234,891.45661181227,816.834233587317,-0.35414515676593844,1161.906549225525,788.4449886195639,-0.28326402155279723,940.5046618206302,829.6187388123894,-0.34807593397820796,1381.4463946627363,819.5715097532469,-0.05442125663155646,749.879801039017,967.7518288202517,-0.048145420879975906,773.4217860459127,844.4970254714466,-0.12350144127253936,815.8236145748384,851.0890537829221,0.02058178630586042,35.406
972.5817296646111,296.28916144677777,,1007.18215484189,262.19579068825345,,939.3976420093863,263.9452558585958,,1064.2403605127465,274.429380077166,,898.8940027473926,273.25753530601327,,1162.5098719282128,410.54662478351474,-0.23774955453868976,828.7946380653655,475.79660341745006,-0.256782608640801,1282.140291528729,634.490221495159,-0.1865999497648106,823.9764756046927,708.0002071078409,-0.21200051404773707,1320.7881134549104,855.1924659168019,-0.2961265923358321,893.7863250067904,815.3004180770862,-0.35424794567463286,1161.6293014847545,788.1266656999513,-0.2854309779952619,939.7794940655907,830.8818214006136,-0.35000013250819423,1381.3185509918735,817.8901859787904,-0.054212269114648735,743.836748858402,968.0357536966447,-0.05309100884903312,800.774329552357,836.2877636388105,-0.12356199977245566,928.8294024450666,893.4218486377149,0.01993138046191397,35.448
971.6720664159802,295.86895498374975,,1006.0212114618266,261.7437172830712,,937.5061418541243,263.5224406510551,,1062.2893283331841,274.30961977334687,,898.0627023877394,274.66199403339294,,1162.3920252686107,409.668070584095,-0.23786361938469514,828.694194409326,475.55660858849086,-0.2563817183185084,1281.017355325456,632.8438046078181,-0.18722582946512883,823.7797627859742,708.5514363172231,-0.2105011398387413,1320.6926574833776,856.3005970399009,-0.29756054137531573,895.6646424470479,813.4591522405847,-0.35407390029577795,1161.5097784798984,787.3916009097895,-0.2874387729712514,939.7967613406239,830.9578011065122,-0.3513521078142232,1381.0725646496887,817.1157904201615,-0.04717619338616125,744.032297992029,969.3256672240645,-0.05636421043360419,792.0973107022095,839.5577263779901,-0.12424690935322072,993.3727323594999,920.1702366417455,0.018602567575092117,35.49
970.7312010464291,295.27468959947566,,1004.7485190878517,261.20893423631264,,935.6446078013779,262.79872657969725,,1060.353734658706,273.99501727415435,,896.526546075072,275.6107393780501,,1162.2858322816232,408.61079015700244,-0.23771004079058275,827.9014936014021,475.9355316099779,-0.2557093543630957,1280.0576378757985,630.7987402253941,-0.18600449751235232,823.4270331612215,708.366399415935,-0.20853362302020023,1320.248204948895,856.4816317070665,-0.29698119833853615,897.2376213121628,811.2062321690714,-0.3542695220043737,1161.4780946306596,785.3867730816548,-0.287673463746901,940.203378179237,828.7137603572222,-0.35210007799356563,1380.992321973305,817.0301008017317,-0.03845700921344794,747.9206816384841,969.6107436337531,-0.05702113110690618,846.9949562516042,823.1464406135461,-0.12471257722069985,1028.0059140079613,932.631784016276,0.017919335141932873,35.532000000000004
969.7339265134593,294.1963976252648,,1002.7701710270774,260.22034735860507,,933.9186817642368,262.1623110847917,,1058.630758193822,273.80218333878827,,894.5328982505848,275.4291984404577,,1162.2343343267403,408.3478913646901,-0.2375350865083211,826.3797158509183,476.5923431660545,-0.2539771757637054,1279.7447349081895,630.9845955400876,-0.1842274203167264,822.9484530111898,707.7096237503379,-0.20499304388101888,1320.5184227753582,856.3293603657008,-0.2950791205363698,898.3755023161543,808.2941915370814,-0.35406951750323495,1161.6422417413041,782.8805658489459,-0.2870743101833062,941.3242771490058,825.5840381543042,-0.3518964741049877,1380.036333819398,817.0041356026674,-0.028370580865445957,755.3062475496245,971.2895709422733,-0.05405744454195257,918.494152500703,799.9960110475622,-0.1249159687110316,1052.5170925302968,941.3070674694676,0.01709895519251011,35.574000000000005
968.5656364187596,293.5711443080252,,1000.9928019189906,259.33403502842884,,932.3763980842795,261.72946763286217,,1057.235407551243,273.2722852762866,,892.8538060128307,275.41007486563245,,1162.2296144587751,408.6372323517131,-0.23747360586803484,824.86855015827,477.5277331724177,-0.25259891070247,1279.6132521259788,631.3290333970091,-0.18257859343735788,822.4426687814891,706.7315089839576,-0.2015779850194787,1320.6489935703146,855.9656387386376,-0.29248088970936287,899.5678882168173,805.9238586300983,-0.3539104777714619,1162.2777486760629,779.5895114587126,-0.28488820184412494,942.744140022518,820.7771831907069,-0.35101974866168856,1379.1787109878405,817.2309415905098,-0.019633713780192706,761.3547316582897,970.2178482313901,-0.04945913600804394,975.0125736942033,782.4719183046531,-0.12506925840282837,1034.93116012702,934.6332151413035,0.0168069201697435,35.616
967.5208074899333,292.7715333086013,,999.5538161610963,258.6754055486341,,930.729280133727,261.10557074727706,,1056.4186200260956,273.12161400506005,,891.533093432528,275.8615911335728,,1161.9794924386767,409.4207427112699,-0.23715546934977536,822.9130990434378,478.77092964807565,-0.2519686375072527,1280.7511183168306,633.7319083863638,-0.18103162091685238,822.1556419834653,705.568045888861,-0.2002761139515825,1320.8873045972357,856.3372904418575,-0.28887819537703274,900.8281269082156,803.5117153857334,-0.35360597453459947,1162.5974881335262,777.9906378448208,-0.2814299902127695,942.5699865105886,818.9040421392892,-0.3502119993511639,1377.9794791319782,816.2069646160539,-0.017186058880567474,768.4140930553091,968.5904899795775,-0.044140467794898816,996.2732664208829,774.8628363035309,-0.12493012347177408,980.6557544378053,914.3100875171164,0.017464995149759084,35.658
966.7010622578563,292.16025858622453,,998.6467260301216,258.3342484568962,,929.2915403868296,260.8070630380171,,1056.1381172611102,272.22546956650507,,890.5907706257965,275.8544655238741,,1162.0292192944264,410.46988763659965,-0.23687048629694651,821.7683222719268,479.4966128878167,-0.2528233578155322,1281.563942699479,635.9046763676073,-0.18024099001249608,822.4135871489386,704.7166953171843,-0.20130762029387422,1321.2456317308097,856.9750338091864,-0.2864819370342221,902.7498399679617,802.7147742287458,-0.3533674268407059,1163.5730544875537,776.4665537638336,-0.27900210783004575,942.0466933508246,818.7765326177043,-0.35049014624038255,1378.6600087212992,815.4644362883098,-0.02170395845312294,774.3997372149756,966.6541133428004,-0.04145147891716315,976.0850686215816,780.944348968113,-0.12474296005702093,919.2725977708221,890.0918680283653,0.018677183525375694,35.7
965.968470810069,291.8664289291944,,998.3648937984175,257.86937941785413,,928.1275942076352,260.9932916312729,,1055.704999138424,271.43476058604676,,889.5961014478926,275.74908876598124,,1161.5812261183125,411.3282919114811,-0.23732454927064922,821.7819288686848,479.681134429938,-0.2542375317452757,1281.4738341206728,636.4463146968217,-0.1809319989493107,822.9889324005392,704.6714628432876,-0.20354917009199366,1321.322572131574,858.2888736199961,-0.28572453425434347,904.3168487110285,801.8856362359653,-0.35315185291247614,1164.070437583261,776.973800778509,-0.27818980282201927,941.1598566229555,820.0596792268112,-0.34989814573679145,1376.0987238004525,814.0282785344996,-0.03276401499523353,779.1893400179637,966.3059265062283,-0.04115355252938018,922.7609733478821,798.2699832767917,-0.12443499865049065,904.7913118627662,881.1450195564378,0.020307345958662147,35.742000000000004
