Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time
1047.979,295.263,1025.128,436.309,860.675,460.031,851.469,715.683,1028.564,763.694,1189.490,415.548,1299.805,628.755,1327.928,842.060,1065.799,807.121,958.993,813.868,742.415,966.800,1035.830,974.167,1164.270,783.828,1345.009,822.614,1355.312,,1004.895,266.199,1076.377,261.324,950.404,270.870,1116.625,256.800,,,,,,,1307.280,,1298.480,,,,1038,43.596
1048.592,295.965,1025.495,436.167,861.619,459.775,853.429,715.538,1031.898,763.351,1189.346,415.522,1298.348,626.798,1327.949,841.145,1065.881,808.459,959.743,814.276,742.291,965.377,1027.777,975.558,1164.810,784.421,1345.791,821.642,1354.988,,1007.843,266.110,1080.004,263.062,951.775,269.991,1117.882,260.797,,,,,,,1307.280,,1298.480,,,,1039,43.638
1049.413,296.746,1025.884,436.157,863.025,459.318,854.170,715.755,1035.787,763.167,1189.511,415.502,1296.749,625.517,1327.959,840.743,1063.291,809.537,959.510,815.917,742.285,963.419,1027.953,975.487,1163.525,785.537,1347.222,822.511,1339.151,,1010.497,265.862,1083.783,263.766,952.381,269.302,1119.373,264.160,,,,,,,1307.280,,1298.480,,,,1040,43.680
1050.081,297.560,1026.349,436.148,864.349,458.616,855.448,715.785,1038.111,761.865,1190.019,415.496,1295.272,624.104,1327.952,840.565,1060.689,810.416,959.017,818.244,742.276,962.134,1028.984,975.112,1161.500,786.101,1350.510,825.390,1374.053,,1013.356,265.539,1087.438,264.290,953.048,268.653,1119.944,266.294,,,,,,,1307.280,,1298.480,,,,1041,43.722
1051.277,298.052,1026.814,436.137,865.156,457.817,855.614,715.745,1039.890,759.653,1190.005,415.500,1294.075,622.529,1327.942,840.513,1057.453,811.091,957.184,819.355,742.269,961.639,1029.305,974.047,1158.178,787.180,1354.426,827.932,1391.443,,1015.678,265.374,1089.897,264.996,953.768,268.263,1120.535,266.429,,,,,,,1307.280,,1298.480,,,,1042,43.764
1052.739,297.837,1027.100,436.134,865.258,456.982,854.697,715.392,1038.982,755.737,1190.378,415.515,1294.146,622.517,1327.935,840.538,1053.833,811.386,954.766,818.727,742.255,962.428,1028.525,973.808,1154.266,787.763,1358.956,830.557,1367.456,,1017.458,265.075,1091.114,265.596,954.375,268.141,1121.790,265.372,,,,,,,1307.280,,1298.480,,,,1043,43.806
1053.561,297.185,1027.688,436.008,864.648,456.736,853.919,715.173,1038.470,750.701,1190.470,415.535,1295.065,623.789,1327.934,840.544,1051.448,811.277,954.132,818.423,742.243,963.433,1027.529,973.914,1151.470,786.586,1363.141,832.570,1302.813,,1019.021,265.260,1091.681,266.540,955.209,268.276,1123.238,264.787,,,,,,,1307.280,,1298.480,,,,1044,43.848
1053.549,297.164,1028.323,436.220,864.324,456.613,851.702,714.089,1037.011,746.950,1190.382,415.552,1295.738,623.657,1327.944,840.609,1051.057,810.913,955.196,818.620,742.242,964.953,1026.441,974.187,1149.258,785.000,1358.155,828.861,1234.763,,1020.202,265.370,1092.109,267.354,956.020,268.310,1124.973,265.685,,,,,,,1307.280,,1298.480,,,,1045,43.890
1053.299,299.169,1027.898,436.349,863.596,456.581,848.778,711.789,1035.439,743.530,1190.139,415.561,1296.461,624.184,1327.958,839.457,1050.808,811.205,955.144,819.020,742.242,965.587,1021.807,975.046,1147.411,784.093,1352.595,824.016,1189.426,,1021.694,265.604,1092.252,268.079,957.097,267.598,1127.404,266.030,,,,,,,1307.280,,1298.480,,,,1046,43.932
1052.882,302.238,1027.208,436.195,862.759,456.941,845.774,708.958,1034.294,739.711,1189.815,415.561,1297.501,626.074,1327.977,838.728,1051.536,810.923,955.943,819.090,742.245,965.845,1022.184,976.152,1148.263,783.853,1348.250,820.837,1180.400,,1022.202,266.164,1092.643,268.636,958.154,266.602,1129.708,266.973,,,,,,,1307.280,,1298.480,,,,1047,43.974
1051.740,306.308,1026.636,435.726,862.292,456.125,842.740,706.368,1034.148,735.563,1189.525,415.556,1298.212,628.027,1327.986,839.062,1051.319,810.740,955.637,818.572,742.257,965.977,1025.406,977.238,1148.006,784.355,1343.562,818.027,1211.515,,1022.178,267.229,1092.372,269.645,959.064,264.601,1132.040,268.365,,,,,,,1307.280,,1298.480,,,,1048,44.016
1050.778,310.802,1025.844,435.025,861.612,454.805,840.687,703.376,1033.303,731.767,1189.314,415.550,1299.907,630.240,1327.981,839.922,1050.909,809.982,955.012,818.497,742.389,966.440,1026.730,978.165,1147.634,784.827,1339.622,816.403,1273.348,,1021.347,268.328,1092.361,272.262,959.530,262.221,1133.688,269.560,,,,,,,1307.280,,1298.480,,,,1049,44.058
1050.060,314.501,1025.010,434.234,861.275,452.708,838.299,701.024,1030.821,726.298,1189.868,415.554,1300.651,631.048,1327.956,841.616,1050.839,813.577,954.108,822.400,742.167,967.176,1028.100,978.162,1148.715,789.844,1344.532,819.911,1344.385,,1020.294,269.153,1092.364,276.108,960.098,259.392,1134.452,270.947,,,,,,,1307.280,,1298.480,,,,1050,44.100
1049.363,316.759,1024.759,433.529,860.590,449.486,836.728,699.084,1028.570,719.079,1189.870,415.684,1300.872,629.855,1327.945,842.838,1050.964,812.862,954.070,822.823,742.027,967.576,1029.966,978.159,1149.439,789.520,1349.654,819.978,1390.391,,1020.095,270.245,1092.679,281.199,961.095,256.920,1135.761,272.660,,,,,,,1307.280,,1298.480,,,,1051,44.142
1048.658,317.803,1024.746,433.182,859.853,446.743,834.357,698.021,1027.145,712.677,1189.718,415.441,1301.384,629.493,1327.931,843.896,1052.553,811.149,955.470,822.912,742.036,967.277,1031.759,978.156,1151.713,787.851,1355.983,820.045,1363.983,,1019.574,271.344,1092.397,286.377,962.337,254.711,1136.540,275.358,,,,,,,1307.280,,1298.480,,,,1052,44.184
1047.470,318.126,1024.736,432.798,859.455,444.193,833.008,697.174,1026.429,706.091,1189.244,415.407,1301.586,629.258,1327.929,845.267,1054.599,808.541,958.155,822.399,742.856,966.463,1032.809,978.153,1154.141,784.978,1358.385,820.112,1353.543,,1018.951,272.385,1091.656,290.438,963.813,252.574,1136.875,278.712,,,,,,,1307.280,,1298.480,,,,1053,44.226
1046.444,319.033,1024.471,432.779,858.880,443.212,831.534,696.433,1025.448,698.995,1188.385,415.171,1300.593,629.150,1327.928,847.638,1058.948,805.897,961.370,821.286,743.614,965.736,1033.972,978.150,1157.673,782.310,1355.370,820.179,1349.415,,1018.137,274.272,1089.954,293.367,965.339,251.206,1135.780,281.968,,,,,,,1307.280,,1298.480,,,,1054,44.268
1044.351,321.198,1023.516,433.130,858.238,442.474,828.424,695.602,1022.822,690.912,1187.803,415.594,1298.916,629.172,1327.948,849.299,1062.514,803.466,962.379,817.944,743.747,965.544,1029.566,978.147,1161.125,780.940,1349.614,820.246,1354.557,,1016.972,276.133,1087.782,294.674,965.979,249.657,1134.732,285.408,,,,,,,1307.280,,1298.480,,,,1055,44.310
1042.178,324.724,1022.954,433.471,857.306,442.439,825.145,695.122,1018.970,682.358,1187.104,416.835,1296.817,629.850,1327.962,850.456,1064.077,803.082,962.050,816.568,744.183,965.078,1027.080,978.144,1164.465,781.446,1344.829,820.313,1354.559,,1015.358,277.756,1085.499,295.093,965.018,248.849,1133.265,288.143,,,,,,,1307.280,,1298.480,,,,1056,44.352
1038.856,328.031,1022.424,434.186,856.146,443.047,821.217,694.876,1012.371,675.098,1186.725,418.143,1294.387,629.049,1327.978,850.574,1063.700,802.876,962.067,816.169,744.559,964.739,1028.274,978.141,1165.987,782.149,1339.152,820.380,1354.558,,1012.507,280.074,1083.314,295.683,962.618,247.758,1130.579,290.502,,,,,,,1307.280,,1298.480,,,,1057,44.394
1037.030,332.523,1021.696,434.987,854.602,443.745,816.859,695.043,1003.406,668.724,1186.136,418.863,1293.378,627.311,1327.967,850.143,1057.810,807.695,956.521,819.893,745.171,964.492,1028.564,978.138,1161.249,787.707,1334.724,820.447,1354.556,,1009.563,282.331,1081.390,297.307,960.336,246.931,1128.372,291.959,,,,,,,1307.280,,1298.480,,,,1058,44.436
1036.205,335.634,1021.164,435.687,852.595,445.077,813.450,695.456,991.964,665.214,1185.660,419.308,1293.303,626.080,1327.941,849.261,1051.150,808.807,950.813,820.864,745.515,963.746,1032.781,978.135,1155.078,789.631,1335.041,820.514,1354.554,,1006.858,284.844,1079.579,298.021,958.280,247.601,1125.497,291.910,,,,,,,1307.280,,1298.480,,,,1059,44.478
1035.244,335.936,1020.824,436.138,851.314,446.719,811.364,696.405,981.002,669.038,1184.637,418.547,1293.181,624.688,1327.930,848.297,1047.237,809.309,948.337,820.450,745.510,962.985,1040.298,978.132,1150.475,791.000,1334.358,820.581,1354.552,,1004.457,286.609,1077.437,298.233,956.080,249.983,1123.000,289.773,,,,,,,1307.280,,1298.480,,,,1060,44.520
1034.012,333.571,1020.477,436.259,849.846,449.294,810.779,696.771,969.108,679.236,1183.172,417.026,1293.215,623.996,1327.930,848.631,1048.254,805.784,951.230,816.771,745.413,961.384,1046.729,978.129,1149.433,787.831,1331.555,820.648,1354.550,,1002.546,286.796,1075.045,297.359,952.388,254.184,1119.992,285.368,,,,,,,1307.280,,1298.480,,,,1061,44.562
1032.313,329.194,1019.056,436.102,848.411,451.983,810.541,696.567,959.055,695.470,1181.450,415.401,1293.057,625.041,1327.922,850.405,1053.727,805.347,957.473,816.140,744.736,960.996,1050.897,978.126,1153.415,787.565,1333.135,820.714,1354.549,,1000.427,285.110,1072.119,294.191,947.858,259.019,1115.251,279.669,,,,,,,1307.280,,1298.480,,,,1062,44.604
1029.844,324.239,1017.517,435.892,847.321,453.907,811.621,696.106,950.575,713.247,1179.969,414.396,1292.396,625.708,1327.908,853.039,1060.802,800.959,964.967,813.603,743.734,961.177,1051.684,978.123,1159.268,781.546,1334.845,820.781,1354.547,,998.443,282.611,1069.297,289.318,942.325,263.451,1110.132,274.308,,,,,,,1307.280,,1298.480,,,,1063,44.646
1027.109,320.419,1015.430,436.036,845.923,455.759,812.464,695.816,944.224,731.324,1178.400,414.314,1292.006,627.412,1327.898,854.841,1067.680,797.124,971.251,811.754,742.315,961.358,1049.306,978.120,1166.039,776.148,1336.787,820.848,1354.545,,995.113,279.876,1066.092,284.077,936.528,266.812,1104.698,270.100,,,,,,,1307.280,,1298.480,,,,1064,44.688
1024.550,318.069,1013.462,436.060,844.553,456.646,813.753,695.415,940.525,747.540,1177.160,415.072,1292.207,629.366,1327.886,856.041,1070.712,794.780,974.740,811.517,741.580,961.540,1045.969,978.117,1169.906,772.918,1338.376,820.915,1354.543,,991.069,277.544,1062.575,279.381,931.743,268.780,1100.592,267.466,,,,,,,1307.280,,1298.480,,,,1065,44.730
1023.363,317.262,1011.369,436.079,842.749,457.986,815.544,695.993,937.591,760.194,1175.604,415.277,1292.545,631.108,1327.865,856.721,1071.571,793.012,976.369,812.953,742.039,961.721,1046.557,978.114,1170.630,770.518,1339.643,820.982,1354.542,,986.350,276.288,1058.863,275.236,928.759,269.642,1097.153,266.581,,,,,,,1307.280,,1298.480,,,,1066,44.772
1022.679,317.613,1009.067,436.098,840.847,459.023,817.727,696.359,936.168,769.401,1174.013,415.017,1293.482,632.004,1327.850,857.111,1069.589,791.101,973.924,812.478,742.528,961.903,1045.778,978.111,1167.655,768.732,1341.268,821.049,1354.540,,982.085,276.510,1055.006,273.713,927.751,269.480,1095.160,267.382,,,,,,,1307.280,,1298.480,,,,1067,44.814
1021.671,318.693,1007.212,436.121,840.010,459.139,820.735,697.778,934.884,776.508,1172.536,414.609,1293.418,631.863,1327.834,857.185,1067.252,791.146,970.443,812.184,743.217,962.084,1044.999,978.108,1164.443,769.784,1342.854,821.116,1354.538,,978.694,276.988,1051.656,273.440,927.962,270.080,1094.204,267.879,,,,,,,1307.280,,1298.480,,,,1068,44.856
1018.528,318.518,1006.261,436.139,839.774,459.377,824.280,698.922,934.004,783.455,1171.360,413.894,1292.043,630.471,1327.842,856.106,1068.153,790.033,972.299,811.426,743.379,962.266,1044.221,978.105,1165.128,769.991,1344.180,821.183,1354.536,,976.252,277.544,1049.200,274.136,926.816,270.841,1094.007,267.588,,,,,,,1307.280,,1298.480,,,,1069,44.898
1014.508,318.212,1005.406,436.150,839.643,459.797,827.234,700.828,933.891,789.696,1169.974,412.830,1290.393,628.791,1327.841,855.572,1069.011,793.412,973.909,814.348,743.411,962.447,1043.442,978.102,1166.758,774.153,1345.057,821.250,1354.534,,975.016,277.757,1047.297,275.830,924.492,271.299,1094.061,267.563,,,,,,,1307.280,,1298.480,,,,1070,44.940
1010.271,318.115,1004.539,436.285,838.783,460.259,829.440,703.481,933.693,794.406,1168.892,412.494,1288.872,627.758,1327.829,855.505,1069.522,793.797,974.741,814.927,743.194,962.628,1042.663,978.099,1167.046,774.212,1345.392,821.317,1354.533,,973.979,279.015,1045.690,277.258,921.495,271.641,1093.011,268.190,,,,,,,1307.280,,1298.480,,,,1071,44.982
1006.232,318.418,1003.635,436.071,838.220,460.538,830.569,706.153,935.931,800.151,1167.607,412.349,1287.484,626.890,1327.826,855.632,1068.801,792.369,973.846,813.197,742.915,962.810,1041.884,978.097,1166.986,772.516,1345.216,821.384,1354.531,,972.687,281.045,1044.003,279.639,918.044,271.630,1091.927,268.619,,,,,,,1307.280,,1298.480,,,,1072,45.024
1003.251,318.680,1003.027,435.931,837.637,461.450,830.826,709.051,937.645,804.222,1167.103,412.502,1285.779,625.827,1327.833,855.925,1068.715,791.544,973.426,810.415,742.127,962.991,1041.105,978.094,1166.829,770.817,1344.674,821.451,1354.529,,970.673,283.498,1042.369,282.801,914.758,271.265,1091.058,269.637,,,,,,,1307.280,,1298.480,,,,1073,45.066
1001.747,319.378,1002.257,436.072,836.662,462.321,830.466,711.333,940.887,808.404,1166.542,412.739,1284.664,625.558,1327.859,856.712,1068.413,789.076,972.057,805.779,741.691,963.173,1040.326,978.091,1166.129,768.869,1343.982,821.518,1354.527,,968.820,285.874,1040.848,286.028,912.317,270.928,1090.269,270.292,,,,,,,1307.280,,1298.480,,,,1074,45.108
1001.030,319.961,1001.785,436.523,836.411,462.484,830.789,712.916,943.906,811.527,1166.158,412.637,1284.052,624.842,1327.877,857.285,1066.842,783.807,969.435,799.639,742.133,963.354,1039.548,978.088,1163.737,764.796,1343.347,821.584,1354.526,,967.069,287.721,1039.792,288.748,910.689,270.223,1089.998,271.224,,,,,,,1307.280,,1298.480,,,,1075,45.150
1000.747,321.346,1001.181,437.214,836.411,463.385,831.260,714.081,946.890,812.794,1165.413,412.644,1283.624,624.620,1327.889,857.091,1065.519,779.133,967.534,794.158,742.907,963.536,1038.769,978.085,1161.403,761.150,1342.863,821.651,1354.524,,965.061,288.824,1039.092,290.691,909.509,269.430,1089.574,271.709,,,,,,,1307.280,,1298.480,,,,1076,45.192
1000.111,322.594,1001.033,438.005,836.407,465.065,832.393,714.609,948.845,812.846,1164.851,412.647,1283.718,624.407,1327.876,856.847,1064.589,776.315,965.574,790.531,743.195,963.717,1037.990,978.082,1159.608,759.497,1342.354,821.718,1354.522,,963.404,289.425,1038.135,292.177,908.764,268.723,1089.311,272.395,,,,,,,1307.280,,1298.480,,,,1077,45.234
999.210,323.716,1001.146,438.827,836.146,466.848,833.230,715.662,950.257,812.717,1164.279,412.635,1283.704,624.268,1327.859,855.902,1064.674,775.719,965.896,790.051,743.392,963.898,1037.211,978.079,1159.491,760.440,1341.821,821.785,1354.520,,961.866,289.189,1037.365,292.024,908.179,268.244,1088.875,273.453,,,,,,,1307.280,,1298.480,,,,1078,45.276
998.723,324.662,1001.333,439.058,835.302,469.064,833.554,715.538,951.051,813.019,1163.443,412.604,1283.895,624.163,1327.842,854.993,1065.234,775.853,966.748,790.461,743.331,964.080,1036.432,978.076,1159.247,761.412,1341.288,821.852,1354.519,,960.975,288.938,1035.813,292.047,907.371,268.062,1088.612,275.096,,,,,,,1307.280,,1298.480,,,,1079,45.318
998.127,325.453,1001.180,439.058,834.501,471.089,833.234,715.953,951.871,813.008,1162.982,412.586,1283.740,623.888,1327.713,854.119,1065.776,776.319,967.612,791.476,743.031,964.261,1035.654,978.073,1159.386,762.540,1340.755,821.919,1354.517,,960.228,288.839,1034.132,291.814,907.141,268.191,1087.709,277.027,,,,,,,1307.280,,1298.480,,,,1080,45.360
997.975,326.326,1001.159,439.058,833.793,472.140,832.383,715.808,952.156,812.783,1162.841,412.705,1283.713,623.411,1327.947,853.779,1065.294,775.631,967.341,791.231,742.579,964.443,1034.875,978.070,1159.807,762.313,1340.223,821.986,1354.515,,959.794,288.961,1033.649,291.739,906.883,268.407,1087.086,278.065,,,,,,,1307.280,,1298.480,,,,1081,45.402
998.102,326.729,1001.142,439.303,833.326,473.052,831.373,715.701,952.730,812.794,1162.980,412.346,1283.587,623.591,1328.229,853.986,1065.681,774.167,967.326,790.142,742.115,964.624,1034.096,978.067,1160.185,761.501,1339.690,822.053,1354.513,,959.889,288.961,1033.970,291.890,907.026,268.279,1086.312,279.616,,,,,,,1307.280,,1298.480,,,,1082,45.444
998.310,326.764,1001.151,440.151,833.200,473.918,830.792,715.589,953.273,813.002,1163.203,412.433,1283.816,624.159,1327.872,855.069,1065.390,773.375,965.701,789.246,741.916,964.805,1033.317,978.064,1159.956,761.332,1339.157,822.120,1354.511,,959.920,288.964,1034.655,291.917,907.239,268.268,1085.325,281.579,,,,,,,1307.280,,1298.480,,,,1083,45.486
998.184,327.304,1001.163,440.955,833.353,474.406,830.332,715.440,955.291,813.139,1163.084,412.731,1283.984,624.862,1327.133,856.256,1063.430,771.716,962.513,787.952,742.265,964.987,1032.538,978.061,1159.100,760.368,1338.625,822.187,1354.510,,960.146,288.964,1035.026,291.936,907.108,268.252,1084.213,282.277,,,,,,,1307.280,,1298.480,,,,1084,45.528
998.192,327.642,1001.174,441.665,833.580,474.577,830.064,715.590,957.795,812.846,1163.087,413.074,1283.865,625.413,1326.778,856.710,1061.849,772.989,959.700,789.117,742.327,965.168,1031.759,978.058,1159.090,761.258,1338.092,822.254,1354.508,,960.024,288.963,1035.257,291.941,907.094,268.232,1083.029,282.472,,,,,,,1307.280,,1298.480,,,,1085,45.570
998.202,327.343,1001.174,442.133,833.454,475.505,830.436,716.086,960.921,812.446,1163.081,413.324,1283.413,625.573,1326.591,856.713,1060.277,773.904,957.418,789.235,742.269,965.350,1030.981,978.055,1158.622,761.309,1337.559,822.321,1354.506,,960.029,288.957,1034.783,291.933,907.070,268.360,1081.511,281.992,,,,,,,1307.280,,1298.480,,,,1086,45.612
998.217,326.578,1001.166,442.259,833.451,475.180,830.809,716.816,964.365,811.851,1163.073,413.418,1282.832,625.118,1326.452,856.140,1056.921,771.784,953.549,786.298,742.264,966.007,1030.202,978.052,1155.522,760.767,1337.026,822.387,1354.504,,960.032,288.949,1034.196,291.911,907.044,268.151,1081.015,280.839,,,,,,,1307.280,,1298.480,,,,1087,45.654
998.230,326.270,1001.143,442.087,833.452,474.743,830.673,717.619,967.554,811.413,1163.047,413.313,1281.693,624.965,1326.459,855.174,1054.349,770.210,951.671,784.402,742.256,966.269,1029.423,978.049,1152.789,760.303,1336.516,822.454,1354.503,,960.033,288.944,1033.566,291.887,907.023,268.036,1080.624,279.409,,,,,,,1307.280,,1298.480,,,,1088,45.696
998.239,325.673,1001.127,441.857,833.453,475.149,829.863,718.319,970.376,810.526,1163.036,413.060,1281.067,624.605,1326.106,854.106,1052.523,769.693,950.525,784.072,742.245,965.713,1028.679,978.046,1151.191,759.792,1336.102,822.521,1354.501,,960.162,288.935,1033.191,291.864,907.009,268.206,1080.288,277.762,,,,,,,1307.280,,1298.480,,,,1089,45.738
998.240,325.437,1001.114,441.989,833.457,475.576,829.234,718.776,971.977,808.875,1163.033,412.736,1281.013,624.296,1325.776,853.997,1051.593,771.127,950.061,784.808,742.230,966.301,1027.872,978.043,1151.357,760.501,1335.411,822.588,1354.499,,959.935,288.930,1033.466,291.721,907.002,268.569,1080.334,276.733,,,,,,,1307.280,,1298.480,,,,1090,45.780
998.367,325.219,1001.111,441.995,833.594,475.987,828.727,718.904,972.015,806.507,1163.030,412.447,1280.851,624.211,1325.557,854.013,1051.090,773.525,948.478,785.956,742.207,967.162,1027.022,978.040,1151.589,761.800,1334.184,822.655,1354.497,,959.782,288.669,1033.679,291.924,906.995,269.621,1080.093,276.494,,,,,,,1307.280,,1298.480,,,,1091,45.822
998.037,324.863,1001.118,442.013,833.390,476.581,828.359,718.755,970.649,803.216,1163.039,412.381,1281.447,624.707,1325.279,854.033,1050.603,777.110,946.516,788.151,742.207,968.138,1026.207,978.037,1151.377,764.125,1334.556,822.722,1354.495,,959.782,289.120,1033.677,291.933,906.987,270.217,1079.940,276.392,,,,,,,1307.280,,1298.480,,,,1092,45.864
998.253,324.187,1001.130,441.889,833.253,475.756,828.150,718.517,969.333,799.283,1163.049,412.753,1281.687,624.224,1325.620,853.798,1048.525,778.494,942.586,788.629,742.211,968.954,1025.517,978.034,1149.737,765.099,1334.028,822.789,1354.494,,960.605,289.425,1033.450,291.887,906.983,270.974,1079.626,275.097,,,,,,,1307.280,,1298.480,,,,1093,45.906
998.337,323.592,1001.140,442.110,833.392,475.195,828.113,718.630,968.415,795.119,1163.058,412.639,1281.995,624.310,1326.684,852.827,1047.026,779.027,939.446,789.257,742.218,969.306,1025.018,978.031,1147.628,765.328,1334.993,822.856,1354.492,,961.239,289.020,1033.300,291.814,906.980,271.031,1079.345,273.427,,,,,,,1307.280,,1298.480,,,,1094,45.948
998.530,322.515,1001.152,442.257,833.850,474.438,828.173,718.610,967.693,791.836,1163.061,412.644,1282.059,624.632,1327.476,852.250,1046.043,777.371,937.543,787.989,742.215,969.628,1024.735,978.028,1144.903,764.670,1336.953,822.923,1354.490,,961.753,288.312,1033.441,291.011,906.981,270.644,1079.269,272.392,,,,,,,1307.280,,1298.480,,,,1095,45.990
998.907,321.583,1001.163,442.127,834.536,475.472,828.161,718.603,968.390,790.195,1163.067,412.638,1282.003,624.980,1328.145,851.824,1044.729,774.442,937.630,786.238,742.200,969.599,1024.644,978.025,1142.399,762.421,1336.860,822.990,1354.488,,962.266,286.903,1034.043,289.731,906.986,270.092,1079.408,271.685,,,,,,,1307.280,,1298.480,,,,1096,46.032
999.442,321.018,1001.175,441.659,835.309,475.234,827.708,718.602,969.447,789.452,1163.076,412.623,1282.004,625.235,1328.196,850.980,1045.741,772.662,940.519,786.703,742.180,969.195,1024.678,978.022,1143.262,760.775,1336.795,823.057,1354.487,,962.255,285.379,1034.532,288.241,906.996,269.716,1079.647,271.214,,,,,,,1307.280,,1298.480,,,,1097,46.074
1000.039,320.049,1001.191,440.948,835.999,474.885,827.425,718.493,971.641,789.201,1163.089,412.597,1282.094,625.198,1327.758,850.196,1047.535,773.063,944.755,788.318,742.172,968.411,1024.746,978.019,1145.758,759.688,1338.516,823.124,1354.485,,962.266,283.626,1035.191,286.147,907.128,269.986,1079.708,270.829,,,,,,,1307.280,,1298.480,,,,1098,46.116
1000.573,319.403,1001.204,440.142,836.434,473.882,827.345,718.730,973.524,788.734,1163.106,412.580,1282.937,625.336,1327.205,849.762,1048.188,772.249,947.656,787.558,742.159,967.805,1024.771,978.016,1146.833,758.952,1338.300,823.190,1354.483,,962.225,281.840,1036.034,284.094,906.917,270.375,1080.505,270.127,,,,,,,1307.280,,1298.480,,,,1099,46.158
1001.081,318.800,1001.212,439.414,836.562,472.274,827.821,718.883,974.240,788.274,1163.231,412.570,1283.343,625.360,1327.089,849.655,1048.630,770.199,950.077,785.467,742.154,966.820,1024.667,978.013,1146.529,757.891,1335.712,821.502,1354.481,,962.315,280.161,1037.098,281.994,906.781,270.891,1080.678,269.405,,,,,,,1307.280,,1298.480,,,,1100,46.200
1001.192,318.423,1001.220,438.951,836.541,470.819,827.459,718.859,974.958,787.446,1163.015,412.583,1283.275,624.644,1327.002,849.543,1049.715,770.562,951.945,786.451,742.149,965.466,1024.718,978.010,1147.615,758.208,1336.097,821.053,1354.479,,963.470,279.257,1037.850,279.815,906.929,271.418,1080.567,268.914,,,,,,,1307.280,,1298.480,,,,1101,46.242
1001.038,318.406,1001.350,438.829,836.110,470.242,827.298,718.040,975.749,786.577,1162.867,412.607,1283.191,623.702,1327.097,849.901,1050.708,772.872,952.832,789.101,742.160,964.861,1025.317,978.007,1148.737,759.938,1339.643,822.365,1354.478,,965.170,278.598,1038.141,277.941,907.403,271.034,1080.671,268.244,,,,,,,1307.280,,1298.480,,,,1102,46.284
1001.009,318.386,1001.017,439.002,836.111,470.369,827.425,717.410,977.007,786.594,1162.996,412.621,1282.565,623.141,1327.336,850.499,1051.996,775.311,953.051,793.079,742.147,965.099,1024.341,978.004,1150.388,761.664,1346.832,826.571,1354.476,,967.278,277.362,1038.606,276.583,908.251,271.472,1080.623,268.019,,,,,,,1307.280,,1298.480,,,,1103,46.326
1001.249,318.118,1001.114,439.254,836.277,471.153,827.887,716.908,977.336,786.713,1163.452,412.632,1282.445,622.796,1327.660,851.132,1052.778,779.525,952.851,798.479,742.148,966.095,1024.156,978.001,1151.986,763.217,1356.956,832.501,1354.474,,968.696,276.593,1039.800,275.168,908.832,271.118,1081.619,267.948,,,,,,,1307.280,,1298.480,,,,1104,46.368
1002.578,317.276,1001.420,439.132,836.762,471.303,828.597,716.544,977.305,786.354,1164.156,412.628,1282.130,622.751,1327.946,851.512,1052.909,782.009,952.235,802.491,742.148,967.404,1024.179,977.998,1152.469,763.932,1360.292,833.548,1354.472,,970.345,275.867,1041.113,273.900,909.534,271.684,1083.034,267.631,,,,,,,1307.280,,1298.480,,,,1105,46.410
1004.169,316.474,1001.885,439.134,837.615,470.846,829.385,716.350,977.030,785.034,1164.952,412.623,1282.620,623.417,1328.017,851.217,1051.818,784.781,951.195,806.655,742.155,968.347,1024.424,977.995,1152.150,765.022,1362.032,833.258,1354.471,,971.507,275.315,1042.466,273.004,909.909,272.232,1084.238,267.195,,,,,,,1307.280,,1298.480,,,,1106,46.452
1006.499,315.758,1001.923,439.121,838.191,469.401,830.088,716.320,976.677,782.449,1165.792,412.626,1283.210,624.379,1327.668,850.978,1051.248,786.508,950.547,808.621,742.162,968.987,1024.051,977.992,1151.069,765.769,1362.354,833.088,1354.469,,972.328,274.973,1043.747,272.381,910.488,272.652,1085.356,266.751,,,,,,,1307.280,,1298.480,,,,1107,46.494
1008.858,315.161,1001.871,439.109,838.740,469.085,830.680,716.391,976.927,778.964,1166.035,412.632,1283.832,625.279,1327.808,851.111,1049.697,786.364,949.368,808.741,742.163,969.442,1025.014,977.989,1149.217,765.218,1358.254,832.918,1354.467,,973.130,274.234,1045.048,271.816,911.086,272.801,1086.332,266.088,,,,,,,1307.280,,1298.480,,,,1108,46.536
1011.216,315.234,1001.908,439.097,839.202,468.603,830.476,716.361,977.134,774.817,1166.030,412.641,1284.191,625.725,1327.836,850.845,1050.019,786.263,949.985,808.792,742.158,969.193,1027.738,977.986,1150.011,764.636,1352.660,832.748,1354.465,,973.538,273.634,1045.769,271.418,911.751,272.640,1087.223,265.123,,,,,,,1307.280,,1298.480,,,,1109,46.578
