Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time,Left_hand_0_x,Left_hand_0_y,Left_hand_1_x,Left_hand_1_y,Left_hand_2_x,Left_hand_2_y,Left_hand_3_x,Left_hand_3_y,Left_hand_4_x,Left_hand_4_y,Left_hand_5_x,Left_hand_5_y,Left_hand_6_x,Left_hand_6_y,Left_hand_7_x,Left_hand_7_y,Left_hand_8_x,Left_hand_8_y,Left_hand_9_x,Left_hand_9_y,Left_hand_10_x,Left_hand_10_y,Left_hand_11_x,Left_hand_11_y,Left_hand_12_x,Left_hand_12_y,Left_hand_13_x,Left_hand_13_y,Left_hand_14_x,Left_hand_14_y,Left_hand_15_x,Left_hand_15_y,Left_hand_16_x,Left_hand_16_y,Left_hand_17_x,Left_hand_17_y,Left_hand_18_x,Left_hand_18_y,Left_hand_19_x,Left_hand_19_y,Left_hand_20_x,Left_hand_20_y,Right_hand_0_x,Right_hand_0_y,Right_hand_1_x,Right_hand_1_y,Right_hand_2_x,Right_hand_2_y,Right_hand_3_x,Right_hand_3_y,Right_hand_4_x,Right_hand_4_y,Right_hand_5_x,Right_hand_5_y,Right_hand_6_x,Right_hand_6_y,Right_hand_7_x,Right_hand_7_y,Right_hand_8_x,Right_hand_8_y,Right_hand_9_x,Right_hand_9_y,Right_hand_10_x,Right_hand_10_y,Right_hand_11_x,Right_hand_11_y,Right_hand_12_x,Right_hand_12_y,Right_hand_13_x,Right_hand_13_y,Right_hand_14_x,Right_hand_14_y,Right_hand_15_x,Right_hand_15_y,Right_hand_16_x,Right_hand_16_y,Right_hand_17_x,Right_hand_17_y,Right_hand_18_x,Right_hand_18_y,Right_hand_19_x,Right_hand_19_y,Right_hand_20_x,Right_hand_20_y
1048.311,294.814,1024.798,436.076,859.971,456.669,833.459,700.424,985.231,706.558,1189.786,416.489,1298.440,630.395,1327.929,845.490,1055.443,797.826,952.909,808.641,744.052,965.987,1044.177,974.776,1160.342,775.788,1345.968,824.592,1354.431,,1006.628,264.403,1077.742,254.450,951.152,268.328,1115.981,258.134,,,,,,,1307.280,,1298.480,,,,1157,48.594,1328.885,851.644,1298.713,878.800,1272.913,916.739,1264.211,953.075,1257.195,979.816,1298.788,940.184,1293.836,991.246,1299.289,1011.198,1305.250,1022.896,1322.089,940.751,1316.462,991.673,1319.377,1010.203,1323.055,978.293,1342.917,939.414,1338.872,988.385,1337.788,983.768,1336.268,973.537,1361.645,934.365,1363.321,975.401,1361.052,973.429,1356.532,967.255,1003.327,702.372,1030.353,674.329,1052.562,655.901,1082.535,652.291,1104.042,644.271,1042.625,654.267,1087.744,654.333,1099.815,662.356,1092.039,661.929,1043.766,676.220,1093.422,681.580,1081.216,687.190,1068.754,684.648,1044.167,699.452,1090.438,704.018,1078.578,705.147,1064.087,705.966,1045.282,721.102,1079.649,724.275,1070.302,725.756,1059.446,725.634
1048.309,294.676,1024.805,436.091,859.974,456.684,833.454,699.865,986.067,702.877,1189.653,416.908,1298.253,630.744,1327.936,844.673,1054.471,796.288,952.697,807.867,744.598,965.744,1040.463,974.859,1159.448,775.108,1345.052,824.422,1354.447,,1007.315,263.139,1078.232,254.114,951.156,268.295,1115.991,257.066,,,,,,,1307.280,,1298.480,,,,1158,48.636,1329.084,850.913,1298.914,878.015,1272.735,916.092,1264.267,952.686,1257.189,979.508,1298.741,939.773,1293.699,991.024,1298.849,1011.192,1304.853,1022.403,1321.949,940.305,1316.469,991.734,1319.093,1010.180,1322.383,980.216,1343.009,938.920,1338.726,988.231,1337.495,983.517,1336.426,972.735,1361.511,934.435,1363.288,975.233,1360.925,973.100,1356.455,967.103,1004.294,700.743,1030.435,672.162,1053.425,654.105,1082.290,649.952,1103.668,641.871,1042.707,652.082,1087.546,651.696,1099.971,659.575,1092.394,659.723,1043.787,673.762,1093.428,679.401,1081.058,685.059,1068.890,682.005,1044.110,696.763,1090.570,701.968,1078.708,703.073,1064.353,703.154,1045.023,718.368,1079.466,722.117,1070.600,723.446,1059.602,723.484
1048.301,294.881,1024.813,436.099,859.972,456.703,833.445,699.252,986.187,699.098,1189.447,417.198,1297.730,630.724,1327.933,843.398,1054.429,796.798,952.301,808.143,744.761,966.390,1043.608,974.941,1159.394,775.998,1344.682,824.252,1354.442,,1007.602,261.710,1077.999,254.351,951.167,268.256,1116.003,254.923,,,,,,,1307.280,,1298.480,,,,1159,48.678,1329.322,850.950,1298.926,877.654,1272.468,915.704,1264.475,951.965,1257.051,979.179,1298.638,939.724,1293.517,991.025,1298.262,1011.430,1304.230,1021.760,1321.797,940.254,1316.517,992.115,1318.757,1009.501,1321.518,982.758,1343.105,938.600,1338.513,987.770,1337.575,982.510,1336.559,971.613,1361.607,934.597,1363.238,975.061,1360.534,972.323,1356.409,966.399,1005.875,699.090,1030.299,670.055,1053.578,651.776,1082.281,647.247,1103.762,639.120,1042.559,649.873,1087.425,648.889,1100.019,657.415,1092.626,657.718,1043.809,671.199,1093.502,677.010,1081.485,682.608,1069.501,679.416,1044.157,694.066,1090.861,699.872,1078.810,700.750,1064.694,700.574,1044.980,715.759,1079.309,719.692,1071.125,721.068,1060.119,721.047
1048.289,295.018,1024.820,436.098,859.965,456.716,833.432,698.691,986.138,696.416,1189.582,417.192,1297.648,630.358,1327.923,842.489,1055.578,798.370,952.815,808.946,745.740,966.199,1044.961,975.024,1159.715,777.450,1344.980,824.082,1354.415,,1007.314,260.303,1077.353,254.281,951.176,268.232,1116.025,252.905,,,,,,,1307.280,,1298.480,,,,1160,48.720,1329.465,852.106,1298.882,878.001,1272.121,915.289,1264.569,951.364,1257.163,979.220,1298.495,939.774,1293.294,991.154,1298.046,1011.549,1304.067,1022.275,1321.679,940.256,1316.553,992.379,1318.014,1011.485,1321.018,980.444,1343.165,938.065,1338.552,987.089,1337.686,981.587,1336.458,970.817,1361.735,935.005,1363.213,974.556,1360.087,971.742,1356.355,965.864,1005.962,697.776,1030.122,668.207,1052.948,649.268,1081.914,644.640,1103.937,636.424,1042.276,647.748,1087.152,646.409,1099.974,655.505,1092.313,655.775,1043.468,668.955,1093.779,674.795,1081.426,680.051,1069.643,677.285,1044.193,692.235,1090.950,697.819,1078.647,698.323,1064.525,698.717,1045.068,714.024,1079.175,717.417,1071.083,718.957,1059.917,718.449
1048.277,294.879,1024.821,436.090,859.966,456.712,833.429,698.324,986.523,695.023,1189.591,416.869,1298.034,630.029,1327.924,842.160,1055.690,798.453,953.510,808.827,747.299,965.237,1040.940,975.107,1159.590,777.606,1344.428,822.472,1354.373,,1006.628,259.672,1077.494,254.039,951.188,268.223,1116.044,250.664,,,,,,,1307.280,,1298.480,,,,1161,48.762,1329.499,852.935,1298.881,878.980,1272.009,915.409,1264.536,951.240,1257.020,979.348,1298.393,939.734,1293.397,991.107,1297.827,1011.217,1304.044,1023.024,1321.762,940.403,1316.435,992.402,1317.715,1012.251,1320.397,980.192,1343.180,937.894,1338.724,986.756,1338.037,980.747,1336.369,970.443,1361.973,935.231,1363.197,974.058,1359.956,971.377,1356.428,965.402,1005.765,696.835,1029.583,667.029,1051.299,646.470,1081.764,641.900,1104.252,634.658,1041.769,645.834,1086.846,644.226,1099.655,654.039,1092.113,653.914,1042.920,667.014,1093.662,672.625,1081.845,677.583,1069.713,675.450,1044.080,690.853,1090.836,695.457,1078.675,696.369,1063.940,697.301,1045.526,712.841,1079.320,715.013,1070.453,717.258,1059.986,716.387
1048.271,294.428,1024.819,436.075,859.965,456.694,833.430,698.155,986.098,694.431,1189.595,416.343,1298.269,629.315,1327.916,841.822,1055.671,798.465,954.368,809.280,747.816,965.179,1039.158,975.189,1159.214,778.535,1344.541,822.346,1354.328,,1006.053,259.509,1077.046,253.149,951.192,268.224,1116.051,250.504,,,,,,,1307.280,,1298.480,,,,1162,48.804,1329.518,853.396,1299.009,879.574,1271.960,915.496,1264.544,951.249,1256.865,979.305,1298.324,939.704,1293.543,990.886,1297.243,1010.740,1303.397,1022.565,1321.825,940.323,1316.492,992.125,1317.614,1010.914,1319.547,979.902,1343.138,937.562,1338.866,986.296,1338.255,980.012,1335.986,970.293,1361.844,935.245,1363.177,973.742,1359.989,970.866,1356.577,964.663,1006.353,695.542,1029.423,665.935,1050.630,644.686,1081.661,640.582,1104.244,633.318,1041.456,644.237,1086.351,642.603,1099.546,652.326,1091.345,653.040,1042.393,665.538,1093.381,670.929,1082.167,675.912,1069.623,673.855,1043.587,689.400,1090.349,693.594,1078.624,694.838,1063.561,695.857,1045.502,711.407,1078.986,713.478,1069.884,715.893,1060.157,715.114
1048.259,293.744,1024.826,436.059,859.968,456.666,833.439,698.082,985.652,694.909,1189.596,415.892,1297.757,628.491,1327.913,841.551,1055.371,799.560,954.660,809.949,748.097,965.264,1036.246,975.272,1158.509,780.276,1343.300,821.308,1354.296,,1005.268,259.472,1076.891,252.362,951.197,268.230,1116.046,250.795,,,,,,,1307.280,,1298.480,,,,1163,48.846,1329.251,853.236,1298.905,879.551,1272.176,915.526,1264.613,951.248,1256.047,978.978,1298.329,939.523,1293.653,990.600,1297.416,1010.377,1302.755,1021.776,1321.814,939.960,1316.500,991.835,1318.281,1006.310,1319.346,979.188,1343.076,937.188,1338.889,986.166,1338.780,979.213,1336.012,969.950,1361.693,934.993,1363.175,973.689,1359.926,970.372,1356.839,964.094,1005.601,694.734,1028.053,665.789,1049.465,643.850,1081.514,639.822,1104.354,632.314,1040.789,643.101,1085.727,641.055,1099.445,650.974,1091.145,652.130,1041.865,664.233,1092.909,669.474,1082.604,674.742,1069.813,672.678,1042.997,688.200,1089.949,692.092,1078.730,693.714,1063.402,694.696,1045.331,710.099,1078.639,712.161,1069.389,714.462,1060.122,713.902
1048.250,292.976,1024.830,436.053,859.978,456.655,833.445,697.868,984.795,695.515,1189.598,415.929,1297.393,627.768,1327.905,841.408,1054.351,798.884,954.081,809.023,747.213,964.895,1036.109,975.354,1157.856,780.175,1345.491,823.228,1354.296,,1004.575,259.048,1076.817,251.912,951.198,268.238,1116.040,251.075,,,,,,,1307.280,,1298.480,,,,1164,48.888,1328.988,852.146,1298.855,879.347,1272.486,915.938,1264.701,951.577,1255.374,978.706,1298.374,939.631,1293.788,990.225,1297.097,1009.950,1301.877,1019.467,1321.828,939.591,1316.641,991.481,1319.104,1000.958,1319.681,978.489,1342.976,937.075,1339.058,986.018,1339.327,978.664,1337.016,969.280,1361.546,934.791,1363.165,973.877,1360.341,969.987,1357.177,963.592,1002.638,694.425,1026.829,665.988,1048.811,643.122,1081.733,639.483,1104.165,631.276,1040.001,641.767,1085.523,640.120,1098.939,649.716,1089.578,651.599,1041.602,662.878,1092.549,668.376,1082.405,673.815,1069.596,671.404,1042.826,686.919,1089.393,690.852,1078.901,692.804,1063.286,693.570,1045.025,708.813,1078.615,711.151,1069.090,713.093,1060.144,713.120
1048.120,292.303,1024.837,436.048,859.990,456.655,833.450,698.213,985.201,695.185,1189.603,415.834,1297.065,627.287,1327.894,840.530,1054.471,796.690,953.515,807.657,746.555,964.908,1039.945,975.437,1157.431,777.939,1347.898,824.148,1354.316,,1004.123,258.434,1076.685,251.067,951.192,268.236,1116.036,250.132,,,,,,,1307.280,,1298.480,,,,1165,48.930,1328.916,850.524,1298.748,878.315,1272.729,915.770,1264.836,951.801,1254.470,977.933,1298.353,939.643,1294.011,989.943,1298.339,1009.817,1300.816,1014.416,1321.884,939.226,1316.879,991.100,1320.959,990.708,1320.019,977.076,1342.872,937.211,1339.231,985.949,1339.839,977.777,1338.275,968.214,1361.418,934.277,1363.084,974.323,1360.632,969.337,1357.451,962.918,1000.829,693.869,1025.937,665.852,1048.844,642.288,1081.012,638.501,1103.978,629.573,1039.470,640.703,1085.541,639.382,1098.396,648.337,1088.173,650.906,1041.778,661.704,1092.282,667.250,1081.843,673.233,1069.006,670.265,1042.798,684.923,1089.062,689.882,1078.522,691.600,1063.020,692.143,1044.729,706.986,1078.591,709.733,1069.036,711.592,1059.940,711.530
1048.329,291.863,1024.839,436.047,860.002,456.655,833.439,698.084,985.287,694.798,1189.600,415.418,1295.956,627.146,1327.878,839.378,1053.627,794.319,953.384,807.412,746.252,964.352,1044.241,975.520,1157.870,775.691,1350.592,825.936,1354.197,,1003.994,257.725,1076.473,250.597,951.185,268.230,1116.023,249.805,,,,,,,1307.280,,1298.480,,,,1166,48.972,1329.013,850.603,1298.760,877.772,1272.998,915.359,1265.022,951.866,1253.770,977.776,1298.333,939.194,1294.128,989.641,1298.827,1009.628,1299.462,1010.417,1321.928,938.860,1317.063,990.942,1321.585,985.000,1320.533,975.885,1342.849,937.042,1339.170,986.083,1340.103,977.201,1339.034,967.185,1361.484,933.985,1363.042,974.594,1360.486,969.101,1357.550,962.693,999.152,693.306,1025.213,665.525,1048.751,641.453,1080.221,637.559,1103.529,628.351,1039.224,639.476,1085.430,638.530,1097.909,647.002,1086.842,650.270,1041.932,660.434,1091.927,666.244,1081.342,672.560,1068.521,668.880,1042.700,683.231,1088.731,688.906,1078.113,690.265,1062.941,690.438,1044.321,705.080,1078.495,708.399,1069.229,709.749,1059.584,709.679
1048.462,291.738,1024.843,436.042,860.004,456.641,833.431,698.075,984.343,694.237,1189.600,415.346,1295.958,627.311,1327.871,839.322,1052.722,792.651,953.293,807.503,745.857,964.874,1048.812,975.602,1158.008,774.362,1348.759,824.159,1354.428,,1004.143,257.162,1076.024,250.461,951.184,268.223,1116.025,248.884,,,,,,,1307.280,,1298.480,,,,1167,49.014,1329.393,851.204,1298.626,877.808,1272.801,915.265,1265.102,951.856,1253.929,977.774,1298.422,938.892,1294.039,989.965,1300.172,1010.053,1300.170,1010.292,1321.916,938.825,1317.100,991.115,1321.735,983.823,1320.999,975.798,1342.948,937.218,1339.131,986.149,1340.113,977.253,1339.355,967.089,1361.764,934.222,1363.026,974.793,1360.356,969.291,1357.458,962.860,998.957,692.403,1024.878,664.585,1048.580,640.095,1079.493,635.595,1103.084,626.485,1038.992,638.269,1085.458,637.198,1097.028,646.017,1085.206,649.095,1041.936,659.197,1091.914,664.850,1080.553,671.282,1068.110,667.656,1042.396,681.829,1088.375,687.745,1077.552,688.781,1062.746,688.807,1043.797,703.519,1078.169,706.690,1069.207,707.935,1058.807,707.315
1048.327,291.883,1024.845,436.031,860.008,456.628,833.428,698.067,984.123,693.049,1189.596,415.692,1296.226,627.556,1327.866,839.524,1052.316,790.490,953.262,805.650,746.246,964.486,1050.635,975.685,1158.678,771.188,1346.653,821.667,1354.575,,1004.364,256.561,1075.770,250.613,951.190,268.222,1116.022,248.297,,,,,,,1307.280,,1298.480,,,,1168,49.056,1329.390,852.684,1298.561,878.060,1272.621,915.242,1265.216,951.796,1254.343,977.808,1298.392,938.707,1293.838,990.161,1300.906,1010.251,1300.896,1010.962,1321.904,938.964,1317.039,991.380,1321.470,986.026,1321.419,976.133,1342.884,937.394,1339.145,986.261,1340.004,977.608,1339.643,967.119,1362.131,934.381,1362.994,974.880,1360.397,969.504,1357.377,963.061,999.921,690.739,1024.712,663.165,1047.655,638.420,1078.793,633.379,1102.525,625.203,1038.453,636.743,1085.242,635.008,1096.741,644.786,1086.152,646.521,1041.375,657.507,1091.724,662.976,1080.286,668.906,1068.043,666.158,1042.189,680.724,1087.997,685.803,1077.046,686.908,1062.063,687.222,1043.490,702.455,1078.045,704.579,1068.513,705.961,1057.774,704.892
1047.885,292.091,1024.843,436.018,860.004,456.621,833.425,698.067,984.374,692.352,1189.596,415.551,1296.625,627.312,1327.876,839.816,1052.606,790.647,953.873,804.604,747.254,963.408,1048.135,975.767,1159.807,770.493,1344.521,821.447,1354.429,,1004.229,255.960,1075.178,250.840,951.193,268.224,1116.018,247.608,,,,,,,1307.280,,1298.480,,,,1169,49.098,1329.188,853.454,1298.481,878.402,1272.440,915.318,1265.129,951.868,1254.956,978.083,1298.356,938.783,1293.756,990.297,1300.769,1010.227,1301.186,1012.738,1321.869,939.245,1316.862,991.528,1320.300,990.353,1321.208,976.834,1342.895,937.446,1339.019,986.371,1339.651,978.121,1339.330,967.175,1362.225,934.352,1363.051,974.653,1360.352,969.785,1357.147,963.344,1001.075,688.727,1024.465,661.665,1046.778,636.530,1078.104,631.430,1101.741,623.687,1037.992,634.530,1084.744,632.709,1096.219,642.727,1087.375,643.564,1040.242,655.457,1091.179,660.786,1080.072,666.383,1067.955,664.018,1041.771,679.355,1087.621,683.445,1076.608,684.687,1061.457,685.465,1043.439,701.133,1077.906,702.556,1067.823,703.758,1057.273,703.044
1047.209,291.954,1024.834,435.886,859.997,456.484,833.434,698.060,984.302,691.366,1189.595,415.550,1296.858,627.553,1327.881,840.404,1052.097,790.093,954.124,803.689,748.915,961.881,1042.862,975.850,1159.577,770.345,1340.712,821.227,1353.970,,1004.214,255.399,1074.992,250.706,951.192,268.222,1116.015,247.328,,,,,,,1307.280,,1298.480,,,,1170,49.140,1329.135,853.664,1298.676,878.523,1272.348,915.470,1265.053,951.811,1255.053,977.863,1298.438,938.916,1293.804,990.292,1300.132,1010.221,1300.907,1013.264,1321.845,939.395,1316.667,991.608,1320.294,991.208,1321.103,976.961,1342.899,937.320,1338.870,986.550,1339.544,978.269,1339.115,967.247,1362.319,934.439,1363.085,974.593,1360.423,969.897,1357.118,963.470,1001.376,686.189,1024.511,659.320,1046.234,634.576,1077.668,629.379,1100.753,621.357,1037.588,632.279,1084.054,630.078,1095.260,640.232,1085.558,641.391,1039.250,653.193,1090.494,658.278,1079.553,663.700,1066.924,661.599,1041.286,677.370,1087.024,680.818,1076.150,682.314,1060.552,683.135,1043.132,699.345,1077.622,700.368,1067.096,701.523,1056.887,701.263
1046.443,291.925,1024.824,436.102,859.990,456.837,833.448,698.045,983.701,690.372,1189.594,415.549,1296.481,627.837,1327.886,840.494,1051.988,790.119,954.121,802.603,750.236,960.484,1041.230,975.933,1159.299,771.344,1337.037,821.008,1353.299,,1004.076,254.832,1074.472,250.693,951.184,268.211,1116.011,247.739,,,,,,,1307.280,,1298.480,,,,1171,49.182,1329.189,853.390,1298.863,878.513,1272.494,915.498,1265.104,951.498,1254.419,977.165,1298.379,939.073,1293.817,990.117,1299.124,1010.224,1299.825,1011.841,1321.876,939.423,1316.580,991.666,1321.025,986.939,1321.127,976.419,1342.913,937.198,1338.573,986.625,1339.571,977.959,1338.785,967.224,1362.108,934.196,1363.082,974.949,1360.241,969.630,1357.079,963.171,1002.049,683.577,1024.686,656.548,1045.961,632.885,1076.898,627.449,1099.678,618.742,1036.990,629.958,1083.350,627.549,1094.369,637.375,1083.907,639.293,1038.421,650.612,1089.572,655.626,1078.970,661.019,1066.113,659.095,1040.804,674.816,1086.729,678.045,1075.714,679.834,1060.014,680.667,1042.747,696.864,1077.054,698.242,1066.590,699.272,1056.387,699.413
1045.761,291.887,1024.808,436.247,859.981,456.629,833.328,698.020,982.761,688.877,1189.592,415.552,1296.103,627.470,1327.900,839.756,1051.728,791.167,953.861,804.073,750.712,959.641,1043.806,976.015,1158.666,774.960,1334.732,820.788,1352.585,,1004.282,253.995,1073.574,250.673,951.169,268.083,1116.009,248.064,,,,,,,1307.280,,1298.480,,,,1172,49.224,1329.158,853.705,1298.898,878.359,1272.728,915.692,1265.158,951.447,1254.067,977.076,1298.458,938.993,1293.906,990.281,1298.300,1010.215,1300.397,1013.574,1321.928,939.095,1316.661,991.603,1320.553,988.557,1321.137,976.528,1342.937,936.888,1338.723,986.419,1339.479,977.932,1338.772,967.073,1361.939,933.988,1363.078,974.852,1360.078,969.572,1357.054,963.237,1000.606,681.815,1024.161,654.493,1045.559,631.147,1076.171,625.064,1099.038,615.523,1035.867,627.749,1082.814,624.921,1093.036,634.804,1079.180,637.926,1038.309,648.335,1089.353,652.893,1077.652,658.628,1064.646,656.475,1040.598,672.090,1086.232,675.435,1074.864,677.238,1059.487,678.321,1042.035,694.149,1076.516,695.709,1066.357,697.108,1055.685,697.503
1045.308,291.846,1024.794,436.124,859.974,456.571,833.546,698.022,981.943,687.167,1189.590,415.557,1295.777,626.846,1327.921,839.141,1051.567,791.451,953.251,804.386,751.152,959.129,1047.153,976.098,1158.962,776.786,1332.855,820.568,1352.009,,1004.416,253.527,1073.136,250.647,951.151,268.299,1116.003,248.839,,,,,,,1307.280,,1298.480,,,,1173,49.266,1329.214,853.092,1298.924,878.212,1272.881,915.711,1265.160,951.337,1253.517,976.905,1298.478,938.893,1293.983,990.253,1297.546,1010.066,1300.353,1013.606,1321.980,938.945,1316.696,991.419,1320.720,987.578,1321.135,976.412,1342.970,936.843,1338.853,986.320,1339.402,977.684,1339.072,966.628,1361.913,933.614,1363.095,974.530,1359.873,969.434,1357.110,963.273,998.207,680.832,1022.568,653.242,1044.419,629.295,1075.265,622.669,1098.329,612.828,1035.227,625.668,1082.218,622.354,1092.458,631.990,1076.876,635.763,1038.380,646.009,1088.902,650.199,1076.700,656.135,1063.803,654.151,1040.388,669.336,1085.787,672.681,1074.289,674.753,1058.962,676.038,1041.473,691.438,1076.217,693.084,1065.743,694.678,1054.961,694.965
1045.163,291.810,1024.781,435.689,859.971,456.405,833.806,698.026,980.784,685.210,1189.586,415.553,1295.798,626.261,1327.945,838.170,1052.448,790.701,953.282,804.877,750.575,959.504,1050.539,976.180,1160.355,777.241,1332.261,820.348,1351.719,,1004.278,253.383,1072.306,250.634,951.133,268.564,1115.996,249.696,,,,,,,1307.280,,1298.480,,,,1174,49.308,1329.563,851.787,1299.216,877.673,1273.115,915.507,1265.216,951.217,1253.618,977.258,1298.444,938.761,1294.086,990.327,1297.918,1010.182,1301.470,1015.026,1322.038,939.027,1316.804,991.267,1320.085,990.717,1321.066,976.977,1343.000,937.001,1338.947,986.358,1339.157,978.150,1339.326,966.814,1361.823,933.553,1363.093,974.233,1359.945,969.589,1357.114,963.476,996.118,680.149,1021.032,652.073,1043.138,627.135,1074.494,620.076,1097.518,610.661,1034.878,623.622,1081.762,620.019,1091.792,629.526,1074.861,634.015,1038.703,643.790,1088.621,647.673,1075.978,654.176,1063.066,652.067,1039.855,666.837,1085.424,670.027,1073.685,672.458,1058.700,673.810,1041.123,688.843,1075.990,690.445,1065.722,692.541,1054.513,692.503
1045.284,291.789,1024.767,435.015,859.968,456.031,833.419,698.295,980.054,683.107,1189.580,415.540,1295.374,625.777,1327.965,837.433,1053.437,790.762,953.500,806.160,750.019,960.620,1050.476,976.263,1161.904,778.060,1330.865,820.129,1351.779,,1003.822,253.543,1071.839,250.634,951.117,268.212,1115.991,250.706,,,,,,,1307.280,,1298.480,,,,1175,49.350,1329.452,851.163,1299.198,877.333,1273.285,914.805,1265.259,950.793,1253.639,977.680,1298.377,938.344,1294.142,990.626,1299.308,1010.622,1303.084,1018.735,1322.082,938.919,1316.765,991.184,1319.185,996.167,1321.358,977.605,1343.039,937.025,1339.073,986.310,1339.169,978.555,1339.471,967.120,1361.761,933.635,1363.123,974.013,1359.883,969.883,1357.231,963.860,995.617,678.833,1019.202,650.745,1041.435,624.897,1073.769,617.250,1096.885,608.616,1034.585,621.762,1081.224,617.719,1091.547,627.393,1074.883,631.874,1038.381,641.580,1088.275,645.396,1076.020,652.109,1063.096,650.567,1039.030,664.652,1085.472,667.848,1073.105,670.530,1058.696,672.015,1040.992,686.639,1075.385,688.060,1065.625,690.421,1054.058,689.824
1045.469,291.784,1024.755,434.252,859.962,455.488,832.784,697.705,979.200,681.228,1189.581,415.527,1295.305,625.995,1327.975,837.449,1054.301,789.808,953.261,805.459,749.237,961.095,1047.401,976.346,1163.068,777.838,1330.898,819.909,1352.126,,1003.126,253.785,1071.685,250.638,951.108,267.493,1115.977,251.187,,,,,,,1307.280,,1298.480,,,,1176,49.392,1329.528,850.675,1299.215,877.219,1273.238,914.585,1265.387,950.440,1254.178,978.135,1298.219,938.069,1294.199,990.620,1299.350,1010.357,1303.981,1019.681,1322.097,938.882,1316.818,990.987,1318.610,1000.067,1321.549,978.172,1343.053,936.959,1339.294,985.957,1339.448,978.753,1340.178,967.166,1361.689,933.809,1363.136,973.903,1360.177,970.103,1357.536,963.964,995.674,677.514,1018.122,649.353,1039.922,622.528,1073.072,615.156,1095.985,606.668,1034.120,619.466,1080.591,615.601,1091.022,625.558,1073.498,630.586,1037.719,639.707,1087.849,643.445,1076.225,650.267,1063.407,648.672,1038.758,662.885,1085.143,665.975,1073.340,668.931,1058.567,670.156,1040.886,684.777,1075.137,686.229,1065.319,688.673,1054.347,688.059
1045.319,291.793,1024.744,433.569,859.949,454.882,832.205,697.505,979.003,679.088,1189.582,415.512,1295.545,626.476,1327.973,837.407,1056.535,789.583,954.054,804.077,747.928,960.798,1043.109,976.428,1163.972,776.763,1331.460,819.689,1352.535,,1002.347,253.536,1071.806,250.520,951.105,267.164,1115.969,251.937,,,,,,,1307.280,,1298.480,,,,1177,49.434,1329.675,849.739,1299.093,876.734,1273.127,914.289,1265.500,950.271,1254.150,977.844,1297.903,938.330,1294.190,990.513,1300.199,1010.261,1303.745,1015.939,1322.114,939.070,1316.985,990.855,1319.845,995.942,1321.692,977.724,1343.075,937.027,1339.355,985.635,1340.319,978.221,1340.846,967.156,1361.480,933.674,1363.084,974.074,1360.629,969.878,1357.869,963.424,996.439,675.332,1017.280,647.381,1037.751,620.477,1071.862,612.997,1095.318,604.702,1033.460,617.567,1079.856,613.481,1090.685,623.663,1073.348,628.570,1036.853,637.785,1087.073,641.422,1076.346,648.392,1063.433,647.139,1038.531,660.930,1084.900,664.178,1073.164,667.620,1058.078,668.588,1040.901,682.961,1074.900,684.412,1064.585,687.226,1054.213,686.434
1045.292,291.804,1024.735,433.122,859.938,454.349,831.862,698.312,979.238,677.144,1189.582,415.502,1295.653,626.916,1327.956,837.919,1057.261,791.622,954.704,805.010,749.013,960.552,1039.234,976.511,1164.367,778.098,1331.586,819.470,1352.577,,1001.660,253.759,1072.007,250.740,951.104,266.994,1115.955,252.702,,,,,,,1307.280,,1298.480,,,,1178,49.476,1329.852,849.518,1299.228,876.759,1273.042,914.125,1265.374,950.237,1253.752,977.503,1297.760,938.638,1294.099,990.363,1299.854,1010.067,1303.182,1012.728,1322.122,939.333,1317.168,990.853,1320.069,994.502,1321.676,976.775,1342.978,936.688,1339.201,985.413,1341.023,977.442,1340.815,967.068,1361.476,933.641,1363.067,974.529,1360.844,969.644,1357.912,962.983,995.588,673.964,1016.495,645.895,1037.392,618.872,1070.960,611.661,1094.798,602.722,1033.329,615.542,1078.945,611.719,1090.430,621.775,1073.585,627.139,1035.938,636.133,1086.108,639.953,1076.382,647.083,1063.254,645.327,1038.519,659.059,1084.661,663.022,1072.946,666.243,1057.431,666.777,1040.747,681.137,1074.493,683.170,1063.806,685.783,1054.019,685.480
