LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,time
1.0039057218983969,0.913234045842979,-0.17978941793746808,-0.047841419887930205,-1.147166872001299,-0.25893045810204,0.28024947969956604,-2.046642662345968,-0.32576731701445755,0.9175444549499483,-0.9664545503328624,-0.4055779821490365,27.55
1.032107722806362,0.9721317498016205,-0.1801676507386635,-0.03496160976258428,-1.1607888467301106,-0.25907006575091507,0.28421014097291764,-2.0288539505514183,-0.3262149716452196,0.9158552289405392,-0.9646988356112252,-0.40562634088502014,27.56
1.0478331211404834,1.0193475449725475,-0.18045981996508,-0.021964068370915014,-1.1738883948904175,-0.2592116830282128,0.2823363132253821,-2.01174841888076,-0.3265696103044159,0.9143688794968241,-0.9630435574925128,-0.405668946256459,27.57
1.0543268632535554,1.0554575172845606,-0.18066899474980957,-0.010303059513147104,-1.1866208435653414,-0.25933473431184506,0.27779245633525274,-1.9948422188995865,-0.3268223883462293,0.913060211726504,-0.9615533564417723,-0.40571327587537764,27.58
1.0556260162428286,1.083536210735254,-0.18080840447330915,-0.0011851478803339888,-1.1988274656187146,-0.25942515067695715,0.27374706307189783,-1.9773778408353968,-0.3269836157183845,0.9118891830852645,-0.9601982253093633,-0.4057715941013212,27.59
1.0546860548371753,1.1070845999885148,-0.18089625269457904,0.004650923580818015,-1.2101807454968818,-0.2594818057722659,0.27286869749897946,-1.9591007012002228,-0.32707652169062956,0.9108320826891363,-0.9588885325732405,-0.4058544517269354,27.6
1.0520611369570547,1.127819647656057,-0.1809483263611819,0.006918247268898768,-1.2202224795477372,-0.2595158854222751,0.2769988994759606,-1.9406826707348233,-0.32712595120500776,0.9098946119107595,-0.9575421630614491,-0.4059642680907768,27.61
1.0457457412154254,1.14437482161042,-0.1809716593615067,0.005608318873819168,-1.2282922338229574,-0.2595433371418277,0.2869591919051643,-1.9235884207240341,-0.3271474644660372,0.9090984023710167,-0.9561511498701012,-0.4060923131407579,27.62
1.0322428144900733,1.152518738353079,-0.18096217756711094,0.000807543186920904,-1.233456258210685,-0.2595743834484048,0.3024548091536948,-1.9094937999364576,-0.32714194193355317,0.9084493936495442,-0.9548158352823579,-0.40622079103383046,27.63
1.00834424325346,1.1467729992294162,-0.18090754714104948,-0.0073676541265826154,-1.2345837867199099,-0.25960586017245246,0.32207842684251803,-1.8996070952413617,-0.327098012320326,0.9079094569391616,-0.9537302802870421,-0.40632924919421926,27.64
0.9727736345493299,1.122652011104522,-0.18079413687505452,-0.018679674159877965,-1.2306464027953983,-0.25962082363298034,0.34345834025876953,-1.8942832300124077,-0.3270008253908381,0.9073938075851791,-0.9531253170554033,-0.40640242478617494,27.65
0.926915808259714,1.0784754971901733,-0.180615147242406,-0.0325950110039377,-1.221170547660597,-0.25959606939289814,0.3636058087409818,-1.8931384199428098,-0.3268427355364525,0.9068042242552748,-0.9531942118919677,-0.40643592838588793,27.66
0.8743099827552627,1.0159471118544234,-0.18037640689226048,-0.048163475454159985,-1.2066372720535534,-0.25951389337088654,0.3794801922358702,-1.895571590019786,-0.3266307302541601,0.906087489555787,-0.9540318006797806,-0.40643718584852867,27.67
0.8191950260890875,0.9393243745267204,-0.180097341851848,-0.06407073299121356,-1.1885851208675997,-0.25937191676043575,0.3887136985080251,-1.9013490271985014,-0.32638718803960637,0.9052904543489743,-0.9556092572298249,-0.40642129487117074,27.68
0.7648634562736742,0.8537066706504375,-0.179806719155076,-0.07889008549064874,-1.1692723069397946,-0.2591855116423468,0.39034512959917866,-1.9108548466063255,-0.32614383069841496,0.9045781583699711,-0.9577887367708737,-0.40640380216365896,27.69
